1615428649,-16
1615428650,-16
1615428651,-16
1615428652,-16
1615428654,-15
1615428655,-16
1615428656,-16
1615428657,-15
1615428659,-15
1615428660,-15
1615428661,-16
1615428662,-16
1615428663,-15
1615428665,-15
1615428666,-15
1615428667,-15
1615428668,-15
1615428670,-15
1615428671,-16
1615428672,-16
1615428673,-15
1615428675,-15
1615428676,-15
1615428677,-15
1615428678,-15
1615428679,-15
1615428681,-15
1615428682,-15
1615428683,-15
1615428684,-15
1615428686,-15
1615428687,-15
1615428688,-15
1615428689,-15
1615428690,-15
1615428692,-15
1615428693,-15
1615428694,-15
1615428695,-15
1615428697,-15
1615428698,-15
1615428699,-15
1615428700,-15
1615428702,-15
1615428703,-15
1615428704,-15
1615428705,-15
1615428706,-15
1615428708,-15
1615428709,-15
1615428710,-15
1615428711,-15
1615428713,-15
1615428714,-15
1615428715,-15
1615428716,-15
1615428717,-15
1615428719,-15
1615428720,-15
1615428721,-15
1615428722,-15
1615428724,-15
1615428725,-15
1615428726,-15
1615428727,-15
1615428728,-16
1615428730,-16
1615428731,-15
1615428732,-16
1615428733,-16
1615428735,-16
1615428736,-16
1615428737,-16
1615428738,-16
1615428740,-16
1615428741,-16
1615428742,-16
1615428743,-15
1615428744,-15
1615428746,-16
1615428747,-16
1615428748,-15
1615428749,-13
1615428751,-13
1615428752,-13
1615428753,-13
1615428754,-13
1615428755,-13
1615428757,-13
1615428758,-14
1615428759,-14
1615428760,-13
1615428762,-14
1615428763,-13
1615428764,-14
1615428765,-14
1615428766,-14
1615428768,-14
1615428769,-14
1615428770,-13
1615428771,-14
1615428773,-13
1615428774,-13
1615428775,-14
1615428776,-2
1615428793,-14
1615428794,-14
1615428795,-14
1615428797,-14
1615428798,-14
1615428799,-14
1615428800,-14
1615428801,-13
1615428803,-13
1615428804,-14
1615428805,-13
1615428806,-13
1615428808,-13
1615428809,-13
1615428810,-13
1615428811,-13
1615428813,-13
1615428814,-14
1615428815,-13
1615428816,-13
1615428817,-13
1615428819,-13
1615428820,-13
1615428821,-13
1615428822,-13
1615428824,-14
1615428825,-13
1615428826,-13
1615428827,-2
1615428846,-14
1615428847,-14
1615428849,-13
1615428850,-14
1615428851,-13
1615428852,-13
1615428854,-13
1615428855,-13
1615428856,-13
1615428857,-14
1615428858,-13
1615428860,-13
1615428861,-14
1615428862,-14
1615428863,-14
1615428865,-14
1615428866,-13
1615428867,-13
1615428868,-13
1615428870,-14
1615428871,-14
1615428872,-14
1615428873,-14
1615428874,-13
1615428876,-13
1615428877,-14
1615428878,-14
1615428879,-15
1615428881,-14
1615428882,-14
1615428883,-11
1615428884,-11
1615428885,-11
1615428887,-11
1615428888,-11
1615428889,-11
1615428890,-13
1615428892,-11
1615428893,-11
1615428894,-11
1615428895,-11
1615428897,-11
1615428898,-11
1615428899,-13
1615428900,-11
1615428901,-11
1615428903,-11
1615428904,-11
1615428905,-11
1615428906,-11
1615428908,-11
1615428909,-11
1615428910,-11
1615428911,-11
1615428912,-13
1615428914,-11
1615428915,-11
1615428916,-11
1615428917,-13
1615428919,-13
1615428920,-13
1615428921,-13
1615428922,-13
1615428924,-13
1615428925,-13
1615428926,-13
1615428927,-13
1615428928,-13
1615428930,-13
1615428931,-13
1615428932,-13
1615428933,-13
1615428935,-13
1615428950,-13
1615428951,-13
1615428953,-13
1615428954,-13
1615428955,-13
1615428956,-13
1615428958,-13
1615428959,-13
1615428960,-13
1615428961,-13
1615428962,-13
1615428964,-13
1615428965,-13
1615428966,-13
1615428967,-13
1615428969,-13
1615428970,-13
1615428971,-13
1615428972,-13
1615428973,-13
1615428975,-13
1615428976,-13
1615428977,-13
1615428978,-13
1615428980,-13
1615428981,-13
1615428982,-13
1615428983,-13
1615428985,-13
1615428986,-13
1615428987,-13
1615428988,-13
1615428989,-13
1615428991,-13
1615428992,-13
1615428993,-13
1615428994,-13
1615428996,-13
