1615428648,-15
1615428649,-15
1615428651,-16
1615428652,-15
1615428653,-15
1615428654,-15
1615428656,-15
1615428657,-15
1615428658,-15
1615428659,-15
1615428660,-15
1615428662,-16
1615428663,-15
1615428664,-15
1615428665,-15
1615428667,-15
1615428668,-15
1615428669,-15
1615428670,-15
1615428671,-16
1615428673,-15
1615428674,-15
1615428675,-15
1615428676,-15
1615428678,-15
1615428679,-15
1615428680,-15
1615428681,-15
1615428682,-15
1615428684,-15
1615428685,-15
1615428686,-15
1615428687,-15
1615428689,-15
1615428690,-15
1615428691,-15
1615428692,-15
1615428694,-15
1615428695,-15
1615428696,-15
1615428697,-15
1615428698,-15
1615428700,-15
1615428701,-15
1615428702,-15
1615428703,-15
1615428705,-15
1615428706,-15
1615428707,-15
1615428708,-15
1615428709,-15
1615428711,-15
1615428712,-15
1615428713,-15
1615428714,-15
1615428716,-15
1615428717,-15
1615428718,-15
1615428719,-15
1615428721,-15
1615428722,-15
1615428723,-15
1615428724,-15
1615428725,-15
1615428727,-15
1615428728,-15
1615428729,-15
1615428730,-15
1615428732,-15
1615428733,-15
1615428734,-15
1615428735,-15
1615428736,-15
1615428738,-15
1615428739,-15
1615428740,-15
1615428741,-15
1615428743,-15
1615428744,-15
1615428745,-15
1615428746,-15
1615428747,-15
1615428749,-13
1615428750,-13
1615428751,-13
1615428752,-13
1615428754,-11
1615428755,-13
1615428756,-13
1615428757,-13
1615428759,-13
1615428760,-13
1615428761,-13
1615428762,-13
1615428763,-13
1615428765,-13
1615428766,-13
1615428767,-13
1615428768,-13
1615428770,-13
1615428771,-13
1615428772,-11
1615428773,-13
1615428774,-13
1615428776,-13
1615428795,-13
1615428796,-13
1615428797,-13
1615428798,-13
1615428800,-13
1615428801,-13
1615428802,-13
1615428803,-13
1615428805,-13
1615428806,-13
1615428807,-13
1615428808,-13
1615428809,-13
1615428811,-13
1615428812,-13
1615428813,-13
1615428814,-14
1615428816,-13
1615428817,-14
1615428818,-13
1615428819,-13
1615428821,-13
1615428822,-13
1615428823,-13
1615428824,-13
1615428825,-13
1615428827,-13
1615428843,-13
1615428846,-13
1615428847,-13
1615428848,-13
1615428849,-13
1615428850,-13
1615428852,-13
1615428853,-13
1615428854,-13
1615428855,-13
1615428857,-13
1615428858,-14
1615428859,-13
1615428860,-13
1615428862,-13
1615428863,-13
1615428864,-13
1615428865,-13
1615428866,-13
1615428868,-13
1615428869,-13
1615428870,-13
1615428871,-13
1615428873,-13
1615428874,-13
1615428875,-13
1615428876,-13
1615428877,-13
1615428879,-14
1615428880,-14
1615428881,-13
1615428882,-13
1615428884,-11
1615428885,-11
1615428886,-11
1615428887,-11
1615428889,-11
1615428890,-11
1615428891,-11
1615428892,-11
1615428893,-11
1615428895,-11
1615428896,-11
1615428897,-11
1615428898,-11
1615428900,-11
1615428901,-11
1615428902,-11
1615428903,-11
1615428905,-11
1615428906,-11
1615428907,-13
1615428908,-11
1615428909,-11
1615428911,-11
1615428912,-11
1615428913,-11
1615428914,-11
1615428916,-11
1615428917,-13
1615428918,-13
1615428919,-13
1615428920,-13
1615428922,-13
1615428923,-13
1615428924,-13
1615428925,-13
1615428927,-13
1615428928,-11
1615428929,-13
1615428930,-13
1615428932,-13
1615428933,-11
1615428934,-13
1615428951,-13
1615428952,-13
1615428953,-13
1615428954,-13
1615428956,-13
1615428957,-13
1615428958,-13
1615428959,-11
1615428961,-13
1615428962,-13
1615428963,-13
1615428964,-13
1615428965,-13
1615428967,-13
1615428968,-13
1615428969,-11
1615428970,-13
1615428972,-11
1615428973,-13
1615428974,-13
1615428975,-13
1615428977,-13
1615428978,-13
1615428979,-13
1615428980,-13
1615428981,-13
1615428983,-13
1615428984,-13
1615428985,-13
1615428986,-13
1615428988,-13
1615428989,-13
1615428990,-13
1615428991,-13
1615428992,-13
1615428994,-11
1615428995,-11
