1615524105,-65
1615524106,-64
1615524107,-64
1615524108,-64
1615524109,-62
1615524111,-61
1615524112,-57
1615524113,-57
1615524114,-60
1615524116,-59
1615524117,-60
1615524118,-58
1615524119,-58
1615524121,-58
1615524122,-58
1615524123,-53
1615524124,-54
1615524125,-59
1615524127,-56
1615524128,-52
1615524129,-51
1615524130,-52
1615524132,-51
1615524133,-52
1615524134,-54
1615524135,-54
1615524136,-54
1615524138,-56
1615524139,-48
1615524140,-50
1615524141,-30
1615524143,-30
1615524144,-27
1615524145,-28
1615524146,-28
1615524147,-30
1615524149,-30
1615524150,-27
1615524151,-28
1615524152,-27
1615524154,-27
1615524155,-27
1615524156,-27
1615524157,-25
1615524159,-26
1615524160,-26
1615524161,-48
1615524162,-28
1615524163,-28
1615524165,-27
1615524166,-27
1615524167,-27
1615524168,-25
1615524170,-25
1615524171,-25
1615524172,-25
1615524173,-25
1615524174,-25
1615524176,-26
1615524177,-25
1615524178,-26
1615524179,-26
1615524181,-28
1615524182,-50
1615524183,-53
1615524184,-52
1615524186,-25
1615524187,-25
1615524188,-25
1615524189,-26
1615524190,-26
1615524192,-27
1615524193,-27
1615524194,-26
1615524195,-26
1615524197,-26
1615524198,-27
1615524199,-27
1615524200,-27
1615524201,-27
1615524203,-27
1615524204,-26
1615524205,-26
1615524206,-25
1615524208,-26
1615524209,-26
1615524210,-26
1615524211,-27
1615524212,-27
1615524214,-26
1615524215,-50
1615524216,-26
1615524217,-26
1615524219,-26
1615524220,-30
1615524221,-26
1615524222,-25
1615524224,-26
1615524225,-25
1615524226,-27
1615524227,-27
1615524228,-28
1615524230,-25
1615524231,-26
1615524232,-26
1615524233,-26
1615524235,-25
1615524236,-25
1615524237,-25
1615524238,-26
1615524239,-28
1615524241,-26
1615524242,-26
1615524243,-26
1615524244,-27
1615524246,-26
1615524247,-27
1615524248,-26
1615524249,-26
1615524250,-26
1615524252,-27
1615524253,-26
1615524254,-27
1615524255,-27
1615524257,-33
1615524258,-52
1615524259,-28
1615524260,-26
1615524262,-27
1615524263,-27
1615524264,-25
1615524265,-26
1615524266,-26
1615524268,-26
1615524269,-26
1615524270,-26
1615524271,-26
1615524273,-26
1615524274,-26
1615524275,-26
1615524276,-26
1615524277,-27
1615524279,-27
1615524280,-26
1615524281,-26
1615524282,-26
1615524284,-26
1615524285,-26
1615524286,-26
1615524287,-26
1615524288,-26
1615524290,-26
1615524291,-27
1615524292,-27
1615524293,-26
1615524295,-26
1615524296,-27
1615524297,-26
1615524298,-27
1615524300,-49
1615524301,-30
1615524302,-28
1615524303,-26
1615524304,-27
1615524306,-27
1615524307,-27
1615524308,-27
1615524309,-26
1615524311,-25
1615524312,-26
1615524313,-26
1615524314,-24
1615524315,-48
1615524317,-28
1615524318,-26
1615524319,-26
1615524320,-26
1615524322,-26
1615524323,-27
1615524324,-27
1615524325,-27
1615524326,-50
1615524328,-50
1615524329,-50
1615524330,-28
1615524331,-49
1615524333,-28
1615524334,-27
1615524335,-27
1615524336,-30
1615524338,-50
1615524339,-50
1615524340,-27
1615524341,-26
1615524342,-50
1615524344,-28
1615524345,-31
1615524346,-45
1615524347,-26
1615524349,-52
1615524350,-50
1615524351,-50
1615524352,-50
1615524353,-24
1615524355,-27
1615524356,-28
1615524357,-28
1615524358,-28
1615524360,-25
1615524361,-25
1615524362,-25
1615524363,-26
1615524364,-26
1615524366,-26
1615524367,-26
1615524368,-25
1615524369,-25
1615524371,-25
1615524372,-26
1615524373,-51
1615524374,-25
1615524376,-25
1615524377,-27
1615524378,-26
1615524379,-26
1615524380,-32
1615524382,-33
1615524383,-58
1615524384,-54
1615524385,-51
1615524387,-50
1615524388,-51
1615524389,-51
1615524390,-51
1615524391,-51
1615524393,-51
1615524394,-51
1615524395,-51
1615524396,-51
1615524398,-50
1615524399,-51
1615524400,-50
1615524401,-51
1615524402,-51
1615524404,-51
1615524405,-51
1615524406,-50
1615524407,-51
1615524409,-50
1615524410,-50
1615524411,-50
1615524412,-49
1615524414,-49
1615524415,-49
1615524416,-50
1615524417,-49
1615524418,-50
1615524420,-50
1615524421,-49
1615524422,-49
1615524423,-49
1615524425,-50
1615524426,-50
1615524427,-50
1615524428,-52
1615524429,-52
1615524431,-52
1615524432,-51
1615524433,-30
1615524434,-51
1615524436,-51
1615524437,-50
1615524438,-49
1615524439,-50
1615524441,-28
1615524442,-48
1615524443,-48
1615524444,-28
1615524445,-28
1615524447,-30
1615524448,-30
1615524449,-30
1615524450,-50
1615524452,-30
1615524453,-30
1615524454,-28
1615524455,-30
1615524456,-49
1615524458,-55
1615524459,-51
1615524460,-49
1615524461,-31
1615524463,-48
1615524464,-52
1615524465,-51
1615524466,-49
1615524467,-30
1615524469,-49
1615524470,-26
1615524471,-56
1615524472,-54
1615524474,-51
1615524475,-48
1615524476,-50
1615524477,-54
1615524479,-57
1615524480,-51
1615524481,-75
1615524482,-56
1615524483,-53
1615524485,-55
1615524486,-59
1615524487,-58
1615524488,-55
1615524490,-51
1615524491,-56
1615524492,-57
1615524493,-59
1615524494,-57
1615524496,-60
1615524497,-52
1615524498,-57
1615524499,-60
1615524501,-53
1615524502,-53
1615524503,-53
1615524504,-54
1615524505,-50
1615524507,-48
1615524508,-49
1615524509,-54
1615524510,-56
1615524512,-65
1615524513,-56
1615524514,-55
1615524515,-56
1615524517,-54
1615524518,-52
1615524519,-52
1615524520,-52
1615524521,-32
1615524523,-51
1615524524,-30
1615524525,-52
1615524526,-51
1615524528,-51
1615524529,-51
1615524530,-51
1615524531,-51
1615524532,-51
1615524534,-50
1615524535,-50
1615524536,-51
1615524537,-52
1615524539,-52
1615524540,-53
1615524541,-51
1615524542,-55
1615524543,-53
1615524545,-51
1615524546,-52
1615524547,-52
1615524548,-50
1615524550,-54
1615524551,-52
1615524552,-50
1615524553,-50
1615524555,-50
1615524556,-50
1615524557,-31
1615524558,-51
1615524559,-51
1615524561,-52
1615524562,-51
1615524563,-50
1615524564,-49
1615524566,-53
1615524567,-54
