1615525406,-50
1615525408,-50
1615525409,-50
1615525410,-31
1615525411,-49
1615525413,-28
1615525414,-28
1615525415,-27
1615525416,-30
1615525418,-30
1615525419,-50
1615525420,-48
1615525421,-50
1615525422,-49
1615525424,-51
1615525425,-51
1615525426,-50
1615525427,-49
1615525429,-30
1615525430,-62
1615525431,-60
1615525432,-58
1615525433,-49
1615525435,-52
1615525436,-51
1615525437,-52
1615525438,-52
1615525440,-54
1615525441,-51
1615525442,-51
1615525443,-52
1615525444,-52
1615525446,-55
1615525447,-55
1615525448,-53
1615525449,-53
1615525451,-53
1615525452,-52
1615525453,-53
1615525454,-53
1615525456,-52
1615525457,-52
1615525458,-52
1615525459,-52
1615525460,-53
1615525462,-53
1615525463,-54
1615525464,-53
1615525465,-52
1615525467,-52
1615525468,-52
1615525469,-56
1615525470,-55
1615525471,-55
1615525473,-52
1615525474,-60
1615525475,-65
1615525476,-52
1615525478,-60
1615525479,-54
1615525480,-65
1615525481,-65
1615525482,-66
1615525484,-72
1615525485,-81
1615525486,-76
1615525487,-71
1615525489,-71
1615525490,-78
1615525491,-77
1615525492,-71
1615525494,-69
1615525495,-71
1615525496,-81
1615525497,-71
1615525498,-70
1615525500,-68
1615525501,-69
1615525502,-67
1615525503,-73
1615525505,-75
1615525506,-71
1615525507,-75
1615525508,-71
1615525509,-74
1615525511,-70
1615525512,-72
1615525513,-69
1615525514,-67
1615525516,-72
1615525517,-67
1615525518,-66
1615525519,-70
1615525520,-60
1615525522,-68
1615525523,-78
1615525524,-68
1615525525,-69
1615525527,-72
1615525528,-69
1615525529,-70
1615525530,-69
1615525532,-69
1615525533,-69
1615525534,-70
1615525535,-70
1615525536,-71
1615525538,-71
1615525539,-72
1615525540,-71
1615525541,-70
1615525543,-71
1615525544,-71
1615525545,-70
1615525546,-68
1615525547,-66
1615525549,-67
1615525550,-68
1615525551,-69
1615525552,-68
1615525554,-69
1615525555,-70
1615525556,-70
1615525557,-70
1615525558,-70
1615525560,-71
1615525561,-72
1615525562,-70
1615525563,-72
1615525565,-71
1615525566,-71
1615525567,-71
1615525568,-71
1615525570,-70
1615525571,-71
1615525572,-71
1615525573,-71
1615525574,-70
1615525576,-72
1615525577,-69
1615525578,-71
1615525579,-73
1615525581,-71
1615525582,-71
1615525583,-73
1615525584,-73
1615525585,-72
1615525587,-74
1615525588,-74
1615525589,-73
1615525590,-72
1615525592,-71
1615525593,-73
1615525594,-73
1615525595,-73
1615525597,-73
1615525598,-72
1615525599,-72
1615525600,-70
1615525601,-74
1615525603,-78
1615525604,-82
1615525605,-77
1615525606,-72
1615525608,-71
1615525609,-70
1615525610,-72
1615525611,-73
1615525612,-71
1615525614,-72
1615525615,-73
1615525616,-71
1615525617,-70
1615525619,-71
1615525620,-73
1615525621,-71
1615525622,-72
1615525623,-67
1615525625,-64
1615525626,-71
1615525627,-68
1615525628,-69
1615525630,-64
1615525631,-66
1615525632,-65
1615525633,-64
1615525635,-61
1615525636,-64
1615525637,-65
1615525638,-62
1615525639,-62
1615525641,-70
1615525642,-68
1615525643,-65
1615525644,-65
1615525646,-65
1615525647,-64
1615525648,-67
1615525649,-67
1615525650,-65
1615525652,-66
1615525653,-66
1615525654,-62
1615525655,-66
1615525657,-65
1615525658,-64
1615525659,-66
1615525660,-65
1615525661,-62
1615525663,-62
1615525664,-64
1615525665,-64
1615525666,-64
1615525668,-64
1615525669,-64
1615525670,-64
1615525671,-64
1615525673,-64
1615525674,-64
1615525675,-64
1615525676,-64
1615525677,-64
1615525679,-64
1615525680,-62
1615525681,-61
1615525682,-61
1615525684,-65
1615525685,-69
1615525686,-64
1615525687,-65
1615525688,-66
1615525690,-66
1615525691,-65
1615525692,-65
1615525693,-64
1615525695,-64
1615525696,-64
1615525697,-64
1615525698,-64
1615525699,-64
1615525701,-64
1615525702,-64
1615525703,-64
1615525704,-62
1615525706,-64
1615525707,-62
1615525708,-64
1615525709,-64
1615525711,-64
1615525712,-62
1615525713,-64
1615525714,-64
1615525715,-62
1615525717,-62
1615525718,-62
1615525719,-62
1615525720,-62
1615525722,-64
1615525723,-64
1615525724,-64
