epoch, lon, lat, alt, ascent_rate 
1616653029.0,0.0,0.0,0.0,0.0
1616653030.0,0.0,0.0,0.0,0.0
1616653031.0,0.0,0.0,0.0,0.0
1616653032.0,0.0,0.0,0.0,0.0
1616653033.0,0.0,0.0,0.0,0.0
1616653034.0,0.0,0.0,0.0,0.0
1616653035.0,0.0,0.0,0.0,0.0
1616653036.0,0.0,0.0,0.0,0.0
1616653037.0,0.0,0.0,0.0,0.0
1616653038.0,0.0,0.0,0.0,0.0
1616653039.0,0.0,0.0,0.0,0.0
1616653040.0,0.0,0.0,0.0,0.0
1616653041.0,0.0,0.0,0.0,0.0
1616653042.0,0.0,0.0,0.0,0.0
1616653043.0,0.0,0.0,0.0,0.0
1616653044.0,0.0,0.0,0.0,0.0
1616653045.0,0.0,0.0,0.0,0.0
1616653046.0,0.0,0.0,0.0,0.0
1616653047.0,0.0,0.0,0.0,0.0
1616653048.0,0.0,0.0,0.0,0.0
1616653049.0,0.0,0.0,0.0,0.0
1616653050.0,0.0,0.0,0.0,0.0
1616653051.0,0.0,0.0,0.0,0.0
1616653052.0,0.0,0.0,0.0,0.0
1616653053.0,0.0,0.0,0.0,0.0
1616653054.0,0.0,0.0,0.0,0.0
1616653055.0,0.0,0.0,0.0,0.0
1616653056.0,0.0,0.0,0.0,0.0
1616653057.0,0.0,0.0,0.0,0.0
1616653058.0,0.0,0.0,0.0,0.0
1616653059.0,0.0,0.0,0.0,0.0
1616653060.0,0.0,0.0,0.0,0.0
1616653061.0,0.0,0.0,0.0,0.0
1616653062.0,0.0,0.0,0.0,0.0
1616653063.0,0.0,0.0,0.0,0.0
1616653064.0,0.0,0.0,0.0,0.0
1616653065.0,0.0,0.0,0.0,0.0
1616653066.0,0.0,0.0,0.0,0.0
1616653067.0,0.0,0.0,0.0,0.0
1616653068.0,0.0,0.0,0.0,0.0
1616653069.0,0.0,0.0,0.0,0.0
1616653070.0,0.0,0.0,0.0,0.0
1616653071.0,0.0,0.0,0.0,0.0
1616653072.0,0.0,0.0,0.0,0.0
1616653073.0,0.0,0.0,0.0,0.0
1616653074.0,0.0,0.0,0.0,0.0
1616653075.0,0.0,0.0,0.0,0.0
1616653076.0,0.0,0.0,0.0,0.0
1616653077.0,0.0,0.0,0.0,0.0
1616653078.0,0.0,0.0,0.0,0.0
1616653079.0,0.0,0.0,0.0,0.0
1616653080.0,0.0,0.0,0.0,0.0
1616653081.0,0.0,0.0,0.0,0.0
1616653082.0,0.0,0.0,0.0,0.0
1616653083.0,0.0,0.0,0.0,0.0
1616653084.0,0.0,0.0,0.0,0.0
1616653085.0,0.0,0.0,0.0,0.0
1616653086.0,0.0,0.0,0.0,0.0
1616653087.0,0.0,0.0,0.0,0.0
1616653088.0,0.0,0.0,0.0,0.0
1616653089.0,0.0,0.0,0.0,0.0
1616653090.0,0.0,0.0,0.0,0.0
1616653091.0,0.0,0.0,0.0,0.0
1616653092.0,0.0,0.0,0.0,0.0
1616653093.0,0.0,0.0,0.0,0.0
1616653094.0,0.0,0.0,0.0,0.0
1616653095.0,0.0,0.0,0.0,0.0
1616653096.0,0.0,0.0,0.0,0.0
1616653097.0,0.0,0.0,0.0,0.0
1616653098.0,0.0,0.0,0.0,0.0
1616653099.0,0.0,0.0,0.0,0.0
1616653100.0,0.0,0.0,0.0,0.0
1616653101.0,0.0,0.0,0.0,0.0
1616653102.0,0.0,0.0,0.0,0.0
1616653103.0,0.0,0.0,0.0,0.0
1616653104.0,0.0,0.0,0.0,0.0
1616653105.0,0.0,0.0,0.0,0.0
1616653106.0,0.0,0.0,0.0,0.0
1616653107.0,0.0,0.0,0.0,0.0
1616653108.0,0.0,0.0,0.0,0.0
1616653109.0,0.0,0.0,0.0,0.0
1616653110.0,0.0,0.0,0.0,0.0
1616653111.0,0.0,0.0,0.0,0.0
1616653112.0,0.0,0.0,0.0,0.0
1616653113.0,0.0,0.0,0.0,0.0
1616653114.0,0.0,0.0,0.0,0.0
1616653115.0,0.0,0.0,0.0,0.0
1616653116.0,0.0,0.0,0.0,0.0
1616653117.0,0.0,0.0,0.0,0.0
1616653118.0,0.0,0.0,0.0,0.0
1616653119.0,0.0,0.0,0.0,0.0
1616653120.0,0.0,0.0,0.0,0.0
1616653121.0,0.0,0.0,0.0,0.0
1616653122.0,0.0,0.0,0.0,0.0
1616653123.0,0.0,0.0,0.0,0.0
1616653124.0,0.0,0.0,0.0,0.0
1616653125.0,0.0,0.0,0.0,0.0
1616653126.0,0.0,0.0,0.0,0.0
1616653127.0,0.0,0.0,0.0,0.0
1616653128.0,0.0,0.0,0.0,0.0
1616653129.0,0.0,0.0,0.0,0.0
1616653130.0,0.0,0.0,0.0,0.0
1616653131.0,0.0,0.0,0.0,0.0
1616653132.0,0.0,0.0,0.0,0.0
1616653133.0,0.0,0.0,0.0,0.0
1616653134.0,0.0,0.0,0.0,0.0
1616653135.0,0.0,0.0,0.0,0.0
