epoch, lon, lat, alt, ascent_rate 
1616657817.0,144.95085866666668,-37.8194205,330.4,0.0
1616657818.0,144.95085533333332,-37.8194155,333.2,0.0
1616657819.0,144.95085416666666,-37.81940983333333,335.8,0.0
1616657820.0,144.95084566666668,-37.819401,341.5,0.0
1616657821.0,144.95083583333334,-37.819393166666664,347.0,0.0
1616657822.0,144.95083366666665,-37.81938816666667,349.5,0.0
1616657823.0,144.950824,-37.81938233333333,354.4,0.0
1616657824.0,144.95081583333334,-37.819373666666664,358.6,0.0
1616657825.0,144.95080633333333,-37.81936533333333,363.3,0.0
1616657826.0,144.95080016666665,-37.819362166666664,367.7,4.144444444444446
1616657827.0,144.9507935,-37.819359666666664,372.1,4.322222222222226
1616657828.0,144.950786,-37.819356666666664,376.1,4.477777777777779
1616657829.0,144.95077933333334,-37.81935566666667,380.1,4.288888888888891
1616657830.0,144.95077333333333,-37.819355,383.3,4.033333333333335
1616657831.0,144.950767,-37.819354833333335,386.8,4.144444444444446
1616657832.0,144.9507645,-37.81935583333333,389.4,3.888888888888889
1616657833.0,144.9507595,-37.81935716666667,392.7,3.788888888888885
1616657834.0,144.95075533333332,-37.81935883333333,395.4,3.566666666666663
1616657835.0,144.95075083333333,-37.81935983333333,398.2,3.388888888888889
1616657836.0,144.95074766666667,-37.8193615,400.5,3.1555555555555532
1616657837.0,144.95074216666666,-37.81936433333333,403.2,3.0111111111111075
1616657838.0,144.95074066666666,-37.81936616666667,405.7,2.8444444444444406
1616657839.0,144.95073816666667,-37.819368833333336,408.2,2.766666666666664
1616657840.0,144.950739,-37.819371,411.0,2.6888888888888878
1616657841.0,144.95073783333333,-37.8193735,413.2,2.6444444444444457
1616657842.0,144.95074,-37.81937416666667,415.3,2.5111111111111137
1616657843.0,144.95073966666666,-37.819377,417.4,2.4444444444444446
1616657844.0,144.95074316666665,-37.81937883333333,419.2,2.3333333333333335
1616657845.0,144.95074316666665,-37.8193825,420.7,2.244444444444443
1616657846.0,144.95074416666668,-37.8193855,422.3,2.122222222222225
1616657847.0,144.95074716666667,-37.81938733333333,423.1,1.9333333333333371
1616657848.0,144.95074966666667,-37.819388333333336,424.3,1.7888888888888914
1616657849.0,144.950752,-37.81939083333333,425.6,1.6222222222222247
1616657850.0,144.95075266666666,-37.819392666666666,427.3,1.566666666666669
