epoch, lon, lat, alt, ascent_rate 
1616653757.0,144.95090333333334,-37.81864083333333,139.1,0.0
1616653758.0,144.95089933333333,-37.81863416666667,136.8,0.0
1616653759.0,144.9508985,-37.81862666666667,134.4,0.0
1616653760.0,144.9508955,-37.818621,132.1,0.0
1616653761.0,144.95089316666667,-37.81862,129.7,0.0
1616653762.0,144.9508895,-37.818619166666664,127.7,0.0
1616653763.0,144.95088616666666,-37.818617833333334,126.0,0.0
1616653764.0,144.95088233333334,-37.8186195,124.2,0.0
1616653765.0,144.95087916666665,-37.81862183333333,122.8,0.0
1616653766.0,144.950875,-37.818625,121.2,-1.988888888888888
1616653767.0,144.950871,-37.818626,120.0,-1.866666666666668
1616653768.0,144.95086433333333,-37.81862916666667,118.2,-1.8000000000000003
1616653769.0,144.95085983333334,-37.81863383333334,116.6,-1.7222222222222223
1616653770.0,144.95085533333332,-37.8186395,114.9,-1.6444444444444426
1616653771.0,144.95085333333333,-37.8186465,113.0,-1.6333333333333337
1616653772.0,144.95084783333334,-37.818649,111.1,-1.6555555555555561
1616653773.0,144.95084266666666,-37.818645,108.8,-1.7111111111111117
1616653774.0,144.95083733333334,-37.818638666666665,106.8,-1.7777777777777777
1616653775.0,144.9508365,-37.8186425,104.7,-1.8333333333333333
1616653776.0,144.95083483333335,-37.818645,102.6,-1.933333333333334
1616653777.0,144.95083566666668,-37.81864816666667,101.7,-1.8333333333333333
1616653778.0,144.95083783333334,-37.818655666666665,101.1,-1.7222222222222223
1616653779.0,144.95083816666667,-37.8186645,99.2,-1.7444444444444447
1616653780.0,144.95083983333333,-37.81867283333333,98.5,-1.6111111111111112
1616653781.0,144.950841,-37.818681833333336,97.7,-1.488888888888888
1616653782.0,144.95084,-37.81868566666667,96.1,-1.4111111111111114
1616653783.0,144.9508385,-37.818691333333334,94.3,-1.3888888888888888
1616653784.0,144.95083783333334,-37.8186955,92.6,-1.3444444444444454
1616653785.0,144.9508365,-37.818699,90.7,-1.3222222222222213
1616653786.0,144.95083416666665,-37.81870333333333,89.2,-1.3888888888888888
1616653787.0,144.95083266666666,-37.81870633333333,87.3,-1.533333333333333
1616653788.0,144.9508295,-37.818711,85.6,-1.511111111111112
1616653789.0,144.95083033333333,-37.818715833333336,84.8,-1.5222222222222226
1616653790.0,144.950825,-37.818722,82.5,-1.688888888888889
