sysID,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,roll,pitch,yaw,gps0_lat,gps0_lon,gps0_alt,gps1_lat,gps1_lon,gps1_alt,gps2_lat,gps2_lon,gps2_alt,gps3_lat,gps3_lon,gps3_alt,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,qt1,qt2,qt3,qt4,epoch,magVec1,magVec2,magVec3
2,-14608.8208982,-19870.008922,-15548.8527767,4.72393135262,9.47104497847,-79.1178583832,nan,nan,nan,0.0,[],[],[],-37.81899933333333,144.94817233333333,1023.4,-37.81937416666667,144.95074,415.3,-35.84156328,143.1362385,63.2729524,-35.96631476,143.3707744,64.82851725,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,1.0,0.0,1616657843.1026793,0.0,0.0,0.0
2,-15055.4365838,-20655.3582591,-15552.2552409,-7015.95902293,-18152.070726,-101.532539035,nan,nan,nan,0.0,[],[],[],-37.81899933333333,144.94817233333333,1023.4,-37.81937416666667,144.95074,415.3,-35.84156328,143.1362385,63.2729524,-35.96631476,143.3707744,64.82851725,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,1.0,0.0,1616657843.2144825,0.0,0.0,0.0
2,-15275.2599242,-20874.0599306,-15553.9307329,-8948.06671615,-13932.9682778,-94.5545937506,nan,nan,nan,0.0,[],[],[],-37.81899933333333,144.94817233333333,1023.4,-37.81937416666667,144.95074,415.3,-35.84156328,143.1362385,63.2729524,-35.96631476,143.3707744,64.82851725,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,1.0,0.0,1616657843.2971277,0.0,0.0,0.0
2,-15307.4252267,-20951.1696356,-15554.652104,-5760.72212976,-9418.82384569,-73.5908547732,nan,nan,-inf,0.0,[],[],[],-37.81899933333333,144.94817233333333,1023.4,-37.819377,144.95073966666666,417.4,-35.84156328,143.1362385,63.2729524,-35.96631476,143.3707744,64.82851725,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,1.0,0.0,1616657843.393898,0.0,0.0,0.0
2,-15311.8167032,-20966.1917469,-15554.8697404,-3808.21467108,-6334.1102963,-54.2564881599,nan,nan,inf,0.0,[],[],[],-37.81899933333333,144.94817233333333,1023.4,-37.819377,144.95073966666666,417.4,-35.84156328,143.1362385,63.2729524,-35.96631476,143.3707744,64.82851725,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,1.0,0.0,1616657843.4495275,0.0,0.0,0.0
2,-15307.8958549,-20963.4608695,-15554.8694221,-2645.8186368,-4447.83807859,-39.8796689025,nan,nan,inf,0.0,[],[],[],-37.81899933333333,144.94817233333333,1023.4,-37.819377,144.95073966666666,417.4,-35.84156328,143.1362385,63.2729524,-35.96631476,143.3707744,64.82851725,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,1.0,0.0,1616657843.4954517,0.0,0.0,0.0
2,-15302.1988874,-20956.0381412,-15554.7942466,-1926.89044545,-3263.63158877,-29.7825789106,nan,nan,inf,0.0,[],[],[],-37.81899933333333,144.94817233333333,1023.4,-37.819377,144.95073966666666,417.4,-35.84156328,143.1362385,63.2729524,-35.96631476,143.3707744,64.82851725,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,1.0,0.0,1616657843.536285,0.0,0.0,0.0
2,-15296.5500981,-20947.8839777,-15554.6993223,-1458.85031209,-2485.41430321,-22.6681004362,nan,nan,inf,0.0,[],[],[],-37.81899933333333,144.94817233333333,1023.4,-37.819377,144.95073966666666,417.4,-35.84156328,143.1362385,63.2729524,-35.96631476,143.3707744,64.82851725,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,1.0,0.0,1616657843.5751936,0.0,0.0,0.0
2,-15291.4371355,-20940.1990498,-15554.6042714,-1139.64359454,-1951.12677915,-17.5414629319,nan,nan,inf,0.0,[],[],[],-37.81899933333333,144.94817233333333,1023.4,-37.819377,144.95073966666666,417.4,-35.84156328,143.1362385,63.2729524,-35.96631476,143.3707744,64.82851725,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,1.0,0.0,1616657843.612608,0.0,0.0,0.0
2,-15286.9406656,-20933.2965567,-15554.515358,-913.209355427,-1570.14916287,-13.7448850049,nan,nan,-inf,0.0,[],[],[],-37.81899933333333,144.94817233333333,1023.4,-37.819377,144.95073966666666,417.4,-35.84156328,143.1362385,63.2729524,-35.96631476,143.3707744,64.82851725,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,1.0,0.0,1616657843.6519256,0.0,0.0,0.0
2,-15283.0178711,-20927.1960494,-15554.4339264,-747.217710242,-1289.64351778,-10.8557739945,nan,nan,-inf,0.0,[],[],[],-37.81899933333333,144.94817233333333,1023.4,-37.819377,144.95073966666666,417.4,-35.84156328,143.1362385,63.2729524,-35.96631476,143.3707744,64.82851725,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,1.0,0.0,1616657843.6946287,0.0,0.0,0.0
2,-15279.5947686,-20921.8247048,-15554.3595834,-622.133499677,-1077.44278052,-8.60071857598,nan,nan,-inf,0.0,[],[],[],-37.81899933333333,144.94817233333333,1023.4,-37.819377,144.95073966666666,417.4,-35.84156328,143.1362385,63.2729524,-35.96631476,143.3707744,64.82851725,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,1.0,0.0,1616657843.7338812,0.0,0.0,0.0
2,-15276.59663,-20917.0881192,-15554.2914052,-525.651419381,-913.172648656,-6.79942923298,nan,nan,-inf,0.0,[],[],[],-37.81899933333333,144.94817233333333,1023.4,-37.819377,144.95073966666666,417.4,-35.84156328,143.1362385,63.2729524,-35.96631476,143.3707744,64.82851725,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,1.0,0.0,1616657843.7760432,0.0,0.0,0.0
2,-15273.9571787,-20912.8949034,-15554.2283912,-449.733673766,-783.466833528,-5.33032521387,nan,nan,-inf,0.0,[],[],[],-37.81899933333333,144.94817233333333,1023.4,-37.819377,144.95073966666666,417.4,-35.84156328,143.1362385,63.2729524,-35.96631476,143.3707744,64.82851725,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,1.0,0.0,1616657843.816165,0.0,0.0,0.0
2,-15271.6203695,-20909.1642724,-15554.1696238,-388.961519214,-679.281904415,-4.10955519811,nan,nan,-inf,0.0,[],[],[],-37.81899933333333,144.94817233333333,1023.4,-37.819377,144.95073966666666,417.4,-35.84156328,143.1362385,63.2729524,-35.96631476,143.3707744,64.82851725,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,1.0,0.0,1616657843.859155,0.0,0.0,0.0
2,-15269.5414958,-20905.8388066,-15554.114315,-339.590271906,-594.388778577,-3.07805047449,nan,nan,-inf,0.0,[],[],[],-37.819000333333335,144.9481725,1023.5,-37.819377,144.95073966666666,417.4,-35.84156328,143.1362385,63.2729524,-35.96631476,143.3707744,64.82851725,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,1.0,0.0,1616657843.901973,0.0,0.0,0.0
2,-15267.6805059,-20902.8468173,-15554.0618086,-298.942148857,-524.234924438,-2.19340453812,nan,nan,-inf,0.0,[],[],[],-37.819000333333335,144.9481725,1023.5,-37.819377,144.95073966666666,417.4,-35.84156328,143.1362385,63.2729524,-35.96631476,143.3707744,64.82851725,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,1.0,0.0,1616657843.9434314,0.0,0.0,0.0
2,-15266.0055566,-20900.1404275,-15554.0115672,-265.083652339,-465.573132379,-1.42463577535,nan,nan,-inf,0.0,[],[],[],-37.819000333333335,144.9481725,1023.5,-37.819377,144.95073966666666,417.4,-35.84156328,143.1362385,63.2729524,-35.96631476,143.3707744,64.82851725,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,1.0,0.0,1616657843.9817705,0.0,0.0,0.0
2,-15264.4903376,-20897.6794941,-15553.9631566,-236.586123825,-415.99742737,-0.74876775506,nan,nan,-inf,0.0,[],[],[],-37.819000333333335,144.9481725,1023.5,-37.819377,144.95073966666666,417.4,-35.84156328,143.1362385,63.2729524,-35.96631476,143.3707744,64.82851725,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,1.0,0.0,1616657844.0226274,0.0,0.0,0.0
2,-15263.1129894,-20895.4302588,-15553.9162299,-212.375919238,-373.695169147,-0.148537035682,nan,nan,-inf,0.0,[],[],[],-37.819000333333335,144.9481725,1023.5,-37.819377,144.95073966666666,417.4,-35.84156328,143.1362385,63.2729524,-35.96631476,143.3707744,64.82851725,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,1.0,0.0,1616657844.068879,0.0,0.0,0.0
2,-15261.8552374,-20893.3642042,-15553.8705139,-191.6338411,-337.280157012,0.389171290421,nan,nan,-inf,0.0,[],[],[],-37.819000333333335,144.9481725,1023.5,-37.819377,144.95073966666666,417.4,-35.84156328,143.1362385,63.2729524,-35.96631476,143.3707744,64.82851725,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,1.0,0.0,1616657844.1172607,0.0,0.0,0.0
2,-15260.7017034,-20891.457114,-15553.8257985,-173.726197832,-305.677938574,0.87441126318,nan,nan,-inf,0.0,[],[],[],-37.819000333333335,144.9481725,1023.5,-37.819377,144.95073966666666,417.4,-35.84156328,143.1362385,63.2729524,-35.96631476,143.3707744,64.82851725,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,1.0,0.0,1616657844.1687698,0.0,0.0,0.0
2,-15259.63936,-20889.6883099,-15553.7819272,-158.156633803,-278.045516545,1.31494565611,nan,nan,-inf,0.0,[],[],[],-37.819000333333335,144.9481725,1023.5,-37.819377,144.95073966666666,417.4,-35.84156328,143.1362385,63.2729524,-35.96631476,143.3707744,64.82851725,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,1.0,0.0,1616657844.2161992,0.0,0.0,0.0
2,-15258.657096,-20888.0400371,-15553.7387902,-144.531881352,-253.714182908,1.7167998507,nan,nan,-inf,0.0,[],[],[],-37.819000333333335,144.9481725,1023.5,-37.819377,144.95073966666666,417.4,-35.84156328,143.1362385,63.2729524,-35.96631476,143.3707744,64.82851725,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,1.0,0.0,1616657844.2582228,0.0,0.0,0.0
2,-15257.7453679,-20886.4969712,-15553.696318,-132.537018133,-232.148191418,2.08466718494,nan,nan,-inf,0.0,[],[],[],-37.819000333333335,144.9481725,1023.5,-37.819377,144.95073966666666,417.4,-35.84156328,143.1362385,63.2729524,-35.96631476,143.3707744,64.82851725,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,1.0,0.0,1616657844.3124175,0.0,0.0,0.0
2,-15256.8959195,-20885.0458216,-15553.6544769,-121.917323933,-212.914460605,2.42221066866,nan,nan,-inf,0.0,[],[],[],-37.819000333333335,144.9481725,1023.5,-37.819377,144.95073966666666,417.4,-35.84156328,143.1362385,63.2729524,-35.96631476,143.3707744,64.82851725,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,1.0,0.0,1616657844.3523297,0.0,0.0,0.0
2,-15256.1015526,-20883.6750143,-15553.6132646,-112.464790012,-195.660078102,2.73229153372,nan,nan,-inf,0.0,[],[],[],-37.819000333333335,144.9481725,1023.5,-37.819377,144.95073966666666,417.4,-35.84156328,143.1362385,63.2729524,-35.96631476,143.3707744,64.82851725,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,1.0,0.0,1616657844.4090488,0.0,0.0,0.0
2,-15255.3089733,-20882.3917822,-15553.5315248,-103.868444765,-180.15054994,3.12974277029,nan,nan,inf,0.0,[],[],[],-37.819000333333335,144.9481725,1023.5,-37.81937883333333,144.95074316666665,419.2,-35.84156328,143.1362385,63.2729524,-35.96631476,143.3707744,64.82851725,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,1.0,0.0,1616657844.4536586,0.0,0.0,0.0
2,-15254.5687756,-20881.1673496,-15553.4552648,-96.1616642397,-166.079293293,3.48128183502,nan,nan,inf,0.0,[],[],[],-37.819000333333335,144.9481725,1023.5,-37.81937883333333,144.95074316666665,419.2,-35.84156328,143.1362385,63.2729524,-35.96631476,143.3707744,64.82851725,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,1.0,0.0,1616657844.4988244,0.0,0.0,0.0
2,-15253.8739368,-20879.9944084,-15553.3838986,-89.2156071871,-153.250232136,3.79260877655,nan,nan,inf,0.0,[],[],[],-37.819000333333335,144.9481725,1023.5,-37.81937883333333,144.95074316666665,419.2,-35.84156328,143.1362385,63.2729524,-35.96631476,143.3707744,64.82851725,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,1.0,0.0,1616657844.5398986,0.0,0.0,0.0
2,-15253.2183809,-20878.8665134,-15553.3169645,-82.9221108985,-141.499626823,4.06824014763,nan,nan,inf,0.0,[],[],[],-37.819000333333335,144.9481725,1023.5,-37.81937883333333,144.95074316666665,419.2,-35.84156328,143.1362385,63.2729524,-35.96631476,143.3707744,64.82851725,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,1.0,0.0,1616657844.5782397,0.0,0.0,0.0
2,-15252.5967566,-20877.778001,-15553.2541018,-77.1893063094,-130.690278635,4.311788763,nan,nan,inf,0.0,[],[],[],-37.819000333333335,144.9481725,1023.5,-37.81937883333333,144.95074316666665,419.2,-35.84156328,143.1362385,63.2729524,-35.96631476,143.3707744,64.82851725,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,1.0,0.0,1616657844.618192,0.0,0.0,0.0
2,-15252.004263,-20876.7239221,-15553.1950314,-71.9382283268,-120.706942102,4.52618181386,nan,nan,inf,0.0,[],[],[],-37.819001166666666,144.94817266666666,1023.4,-37.81937883333333,144.95074316666665,419.2,-35.84156328,143.1362385,63.2729524,-35.96631476,143.3707744,64.82851725,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,1.0,0.0,1616657844.6568477,0.0,0.0,0.0
2,-15251.4368244,-20875.7048616,-15553.1395238,-67.0994856725,-111.466167758,4.71404694975,nan,nan,inf,0.0,[],[],[],-37.819001166666666,144.94817266666666,1023.4,-37.81937883333333,144.95074316666665,419.2,-35.84156328,143.1362385,63.2729524,-35.96631476,143.3707744,64.82851725,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,1.0,0.0,1616657844.6972826,0.0,0.0,0.0
2,-15250.8901487,-20874.7118026,-15553.0874311,-62.6137515708,-102.870689753,4.87720092194,nan,nan,inf,0.0,[],[],[],-37.819001166666666,144.94817266666666,1023.4,-37.81937883333333,144.95074316666665,419.2,-35.84156328,143.1362385,63.2729524,-35.96631476,143.3707744,64.82851725,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,1.0,0.0,1616657844.734563,0.0,0.0,0.0
2,-15250.3603694,-20873.741685,-15553.0386312,-58.4274335645,-94.8520502209,5.01741269992,nan,nan,inf,0.0,[],[],[],-37.819001166666666,144.94817266666666,1023.4,-37.81937883333333,144.95074316666665,419.2,-35.84156328,143.1362385,63.2729524,-35.96631476,143.3707744,64.82851725,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,1.0,0.0,1616657844.775315,0.0,0.0,0.0
2,-15249.8438179,-20872.7919706,-15552.9930311,-54.4927894654,-87.3526060449,5.13627235984,nan,nan,inf,0.0,[],[],[],-37.819001166666666,144.94817266666666,1023.4,-37.81937883333333,144.95074316666665,419.2,-35.84156328,143.1362385,63.2729524,-35.96631476,143.3707744,64.82851725,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,1.0,0.0,1616657844.8190281,0.0,0.0,0.0
2,-15249.3370097,-20871.8606057,-15552.9505565,-50.7673423168,-80.3238333007,5.23526142503,nan,nan,inf,0.0,[],[],[],-37.819001166666666,144.94817266666666,1023.4,-37.81937883333333,144.95074316666665,419.2,-35.84156328,143.1362385,63.2729524,-35.96631476,143.3707744,64.82851725,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,1.0,0.0,1616657844.8679214,0.0,0.0,0.0
2,-15248.8366649,-20870.945983,-15552.9111437,-47.2136754494,-73.7248718543,5.31580865997,nan,nan,inf,0.0,[],[],[],-37.819001166666666,144.94817266666666,1023.4,-37.81937883333333,144.95074316666665,419.2,-35.84156328,143.1362385,63.2729524,-35.96631476,143.3707744,64.82851725,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,1.0,0.0,1616657844.909883,0.0,0.0,0.0
2,-15248.3397633,-20870.0469008,-15552.8747314,-43.7995477494,-67.5212606733,5.37933385538,nan,nan,inf,0.0,[],[],[],-37.819001166666666,144.94817266666666,1023.4,-37.81937883333333,144.95074316666665,419.2,-35.84156328,143.1362385,63.2729524,-35.96631476,143.3707744,64.82851725,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,1.0,0.0,1616657844.9534361,0.0,0.0,0.0
2,-15247.8436298,-20869.1625215,-15552.8412539,-40.4982409127,-61.6838323594,5.42728180047,nan,nan,inf,0.0,[],[],[],-37.819001166666666,144.94817266666666,1023.4,-37.81937883333333,144.95074316666665,419.2,-35.84156328,143.1362385,63.2729524,-35.96631476,143.3707744,64.82851725,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,1.0,0.0,1616657844.9949071,0.0,0.0,0.0
2,-15247.3460418,-20868.2923272,-15552.8106349,-37.289016002,-56.1877502953,5.46114836234,nan,nan,inf,0.0,[],[],[],-37.819001166666666,144.94817266666666,1023.4,-37.81937883333333,144.95074316666665,419.2,-35.84156328,143.1362385,63.2729524,-35.96631476,143.3707744,64.82851725,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,1.0,0.0,1616657845.0342875,0.0,0.0,0.0
2,-15246.8453443,-20867.4360775,-15552.7827813,-34.1575271129,-51.0116827541,5.48250024226,nan,nan,inf,0.0,[],[],[],-37.819001166666666,144.94817266666666,1023.4,-37.81937883333333,144.95074316666665,419.2,-35.84156328,143.1362385,63.2729524,-35.96631476,143.3707744,64.82851725,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,1.0,0.0,1616657845.0786643,0.0,0.0,0.0
2,-15246.3405535,-20866.5937695,-15552.7575782,-31.0960288586,-46.1371141543,5.49298946088,nan,nan,inf,0.0,[],[],[],-37.819001166666666,144.94817266666666,1023.4,-37.81937883333333,144.95074316666665,419.2,-35.84156328,143.1362385,63.2729524,-35.96631476,143.3707744,64.82851725,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,1.0,0.0,1616657845.1292722,0.0,0.0,0.0
2,-15245.831429,-20865.7656029,-15552.7348843,-28.1032334363,-41.5477935755,5.49436294408,nan,nan,inf,0.0,[],[],[],-37.819001166666666,144.94817266666666,1023.4,-37.81937883333333,144.95074316666665,419.2,-35.84156328,143.1362385,63.2729524,-35.96631476,143.3707744,64.82851725,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,1.0,0.0,1616657845.1735787,0.0,0.0,0.0
2,-15245.3184968,-20864.9519516,-15552.7145271,-25.1837267867,-37.2293149881,5.48846684805,nan,nan,inf,0.0,[],[],[],-37.819001166666666,144.94817266666666,1023.4,-37.81937883333333,144.95074316666665,419.2,-35.84156328,143.1362385,63.2729524,-35.96631476,143.3707744,64.82851725,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,1.0,0.0,1616657845.2153587,0.0,0.0,0.0
2,-15244.8030113,-20864.1533406,-15552.6963003,-22.3469349814,-33.168814263,5.47724467835,nan,nan,inf,0.0,[],[],[],-37.819001166666666,144.94817266666666,1023.4,-37.81937883333333,144.95074316666665,419.2,-35.84156328,143.1362385,63.2729524,-35.96631476,143.3707744,64.82851725,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,1.0,0.0,1616657845.260355,0.0,0.0,0.0
2,-15244.2868583,-20863.3704294,-15552.6799612,-19.605723163,-29.3547581105,5.46272803236,nan,nan,inf,0.0,[],[],[],-37.819001166666666,144.94817266666666,1023.4,-37.81937883333333,144.95074316666665,419.2,-35.84156328,143.1362385,63.2729524,-35.96631476,143.3707744,64.82851725,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,1.0,0.0,1616657845.313293,0.0,0.0,0.0
2,-15243.7724062,-20862.6039964,-15552.6652295,-16.9747856729,-25.7767932482,5.44701905839,nan,nan,inf,0.0,[],[],[],-37.819001166666666,144.94817266666666,1023.4,-37.81937883333333,144.95074316666665,419.2,-35.84156328,143.1362385,63.2729524,-35.96631476,143.3707744,64.82851725,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,1.0,0.0,1616657845.3535955,0.0,0.0,0.0
2,-15243.2623279,-20861.8549242,-15552.6517883,-14.4690259828,-22.4256229923,5.43226445244,nan,nan,inf,0.0,[],[],[],-37.819001166666666,144.94817266666666,1023.4,-37.81937883333333,144.95074316666665,419.2,-35.84156328,143.1362385,63.2729524,-35.96631476,143.3707744,64.82851725,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,1.0,0.0,1616657845.3914223,0.0,0.0,0.0
2,-15242.7189198,-20861.1457332,-15552.6389732,-11.8914183535,-19.3700128134,5.42464313151,nan,nan,inf,0.0,[],[],[],-37.819001166666666,144.94817266666666,1023.4,-37.8193825,144.95074316666665,420.7,-35.84156328,143.1362385,63.2729524,-35.96631476,143.3707744,64.82851725,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,1.0,0.0,1616657845.436446,0.0,0.0,0.0
2,-15242.1929612,-20860.4537237,-15552.6267087,-9.52250795568,-16.5101282816,5.4217482445,nan,nan,inf,0.0,[],[],[],-37.819001166666666,144.94817266666666,1023.4,-37.8193825,144.95074316666665,420.7,-35.84156328,143.1362385,63.2729524,-35.96631476,143.3707744,64.82851725,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,1.0,0.0,1616657845.4771314,0.0,0.0,0.0
