px1, py1, px2, py2, px3, py3, px4, py4, lx2, ly2, lx3, ly3, lx4, ly4, iteration, execution time, epoch, gps1lat, gps1lon, gps2lat, gps2lon, gps3lat, gps3lon, gps4lat, gps4lon 
-21729.1841019,-15567.9131495,-21757.1040051,-15563.2317659,195799.933688,-179852.581764,182389.302579,-158426.08696,-21727.7103233,-15566.9266294,-21760.017426,-15558.2464889,195805.933688,-179862.581764,182386.302579,-158425.08696,11,18.640861749649048,1616655534.213907,-37.819064166666664,144.95056866666667,-37.81931383333333,144.950623,-35.84156328,143.1362385,-35.96631476,143.3707744
-21729.3188849,-15573.4491737,-21747.4956696,-15561.7205782,195799.933688,-179852.581764,182389.302579,-158426.08696,-21734.5535987,-15570.0271386,-21757.130895,-15567.0517842,195804.933688,-179861.581764,182380.302579,-158422.08696,11,17.083787202835083,1616655572.8614814,-37.8190645,144.9505065,-37.81922733333333,144.95064033333333,-35.84156328,143.1362385,-35.96631476,143.3707744
-21720.7220714,-15575.724635,-21737.8417998,-15554.7663118,195799.933688,-179852.581764,182389.302579,-158426.08696,-21725.8318971,-15575.5420423,-21755.7600474,-15552.4854796,195808.933688,-179852.581764,182396.302579,-158435.08696,11,15.786444425582886,1616655609.9658139,-37.818986833333334,144.950481,-37.8191405,144.9507195,-35.84156328,143.1362385,-35.96631476,143.3707744
-21723.1578951,-15576.8587921,-21673.9730471,-15560.8278248,195799.933688,-179852.581764,182389.302579,-158426.08696,-21719.0543727,-15576.8235136,-21702.2368306,-15552.0820409,195798.933688,-179843.581764,182384.302579,-158426.08696,11,15.806082248687744,1616655645.7681584,-37.819008833333335,144.950468,-37.818563166666664,144.95065366666665,-35.84156328,143.1362385,-35.96631476,143.3707744
-21723.9600096,-15577.2312387,-21629.5331562,-15577.9138398,195799.933688,-179852.581764,182389.302579,-158426.08696,-21723.9963146,-15577.4065341,-21648.7190557,-15574.704292,195792.933688,-179858.581764,182391.302579,-158418.08696,11,15.577446699142456,1616655681.5943532,-37.81901633333333,144.9504635,-37.81816166666667,144.95046133333332,-35.84156328,143.1362385,-35.96631476,143.3707744
-21736.7754099,-15574.6349635,-21610.2627164,-15592.427442,195799.933688,-179852.581764,182389.302579,-158426.08696,-21728.3839699,-15576.7104658,-21617.5696857,-15590.8037445,195800.933688,-179859.581764,182382.302579,-158432.08696,11,15.54696798324585,1616655717.178727,-37.81913133333333,144.95049316666666,-37.81798533333333,144.95029916666667,-35.84156328,143.1362385,-35.96631476,143.3707744
-21741.2628866,-15575.9677466,-21657.3974111,-15574.3496555,195799.933688,-179852.581764,182389.302579,-158426.08696,-21740.8301547,-15576.1378145,-21634.508404,-15595.524672,195798.933688,-179847.581764,182391.302579,-158434.08696,11,15.796203851699829,1616655752.7287824,-37.81917166666667,144.950478,-37.818407666666666,144.95050583333332,-35.84156328,143.1362385,-35.96631476,143.3707744
-21737.0884622,-15567.5753185,-21654.7932627,-15583.9180067,195799.933688,-179852.581764,182389.302579,-158426.08696,-21735.4382486,-15575.2653365,-21678.1435514,-15566.0373471,195793.933688,-179854.581764,182379.302579,-158422.08696,11,15.675272941589355,1616655788.5473835,-37.81913483333334,144.95057283333333,-37.81838116666667,144.95039983333334,-35.84156328,143.1362385,-35.96631476,143.3707744
-21752.1810073,-15550.2080019,-21652.3057115,-15585.4725222,195799.933688,-179852.581764,182389.302579,-158426.08696,-21747.1081575,-15555.0669084,-21669.4223031,-15585.126293,195796.933688,-179845.581764,182380.302579,-158429.08696,11,15.618584394454956,1616655824.241764,-37.819270833333334,144.95077,-37.81835733333333,144.9503835,-35.84156328,143.1362385,-35.96631476,143.3707744
-21741.9892717,-15554.2743577,-21676.3974903,-15582.7160095,195799.933688,-179852.581764,182389.302579,-158426.08696,-21745.7552289,-15554.4946858,-21658.8047319,-15600.5867882,195793.933688,-179853.581764,182381.302579,-158432.08696,11,15.51021122932434,1616655859.882356,-37.819179166666665,144.95072383333334,-37.818574,144.95041466666666,-35.84156328,143.1362385,-35.96631476,143.3707744
-21732.9630856,-15556.9742238,-21647.3221782,-15594.3930225,195799.933688,-179852.581764,182389.302579,-158426.08696,-21735.8399425,-15552.1994766,-21672.8171044,-15591.1160186,195793.933688,-179851.581764,182396.302579,-158421.08696,11,15.522709131240845,1616655895.4112835,-37.81909783333333,144.95069333333333,-37.818311333333334,144.95028316666668,-35.84156328,143.1362385,-35.96631476,143.3707744
-21731.0277545,-15560.1148192,-21595.9813325,-15605.0804329,195799.933688,-179852.581764,182389.302579,-158426.08696,-21736.3222912,-15553.5449363,-21617.1037984,-15600.5527063,195793.933688,-179851.581764,182386.302579,-158430.08696,11,16.863797664642334,1616655930.951946,-37.81907983333333,144.95065816666667,-37.817852,144.95015983333334,-35.84156328,143.1362385,-35.96631476,143.3707744
-21738.7629766,-15566.0373844,-21581.7788913,-15604.3700717,195799.933688,-179852.581764,182389.302579,-158426.08696,-21717.239986,-15576.4490757,-21585.1690349,-15598.0015831,195797.933688,-179844.581764,182379.302579,-158425.08696,11,15.598670959472656,1616655967.838052,-37.8191495,144.95059066666667,-37.817726666666665,144.95016583333333,-35.84156328,143.1362385,-35.96631476,143.3707744
-21766.4889393,-15548.1278162,-21561.6853061,-15617.4470886,195799.933688,-179852.581764,182389.302579,-158426.08696,-21759.1106742,-15553.0840302,-21569.1678752,-15605.1193921,195807.933688,-179861.581764,182390.302579,-158429.08696,11,16.114695072174072,1616656003.4413369,-37.81939883333333,144.95079416666667,-37.817545333333335,144.95001783333333,-35.84156328,143.1362385,-35.96631476,143.3707744
-21766.9625999,-15541.9196451,-21562.1003305,-15616.6938469,195799.933688,-179852.581764,182389.302579,-158426.08696,-21766.6346012,-15542.7313195,-21547.9060421,-15616.5796869,195797.933688,-179846.581764,182385.302579,-158418.08696,11,15.692546367645264,1616656039.5789018,-37.819402833333335,144.950865,-37.8175495,144.950026,-35.84156328,143.1362385,-35.96631476,143.3707744
-21762.0222882,-15542.6873669,-21561.3652476,-15614.1085774,195799.933688,-179852.581764,182389.302579,-158426.08696,-21765.5517501,-15543.6906142,-21559.3723082,-15622.8370183,195800.933688,-179853.581764,182382.302579,-158421.08696,11,15.373678207397461,1616656075.293868,-37.819358,144.95085666666665,-37.81754333333333,144.950055,-35.84156328,143.1362385,-35.96631476,143.3707744
-21765.6541336,-15529.2928706,-21552.2900112,-15623.419515,195799.933688,-179852.581764,182389.302579,-158426.08696,-21760.7858216,-15535.4990477,-21565.4914493,-15618.9298595,195802.933688,-179843.581764,182394.302579,-158424.08696,11,15.24150538444519,1616656110.6898735,-37.819391,144.95100866666667,-37.817461,144.94994983333333,-35.84156328,143.1362385,-35.96631476,143.3707744
-21756.5454394,-15512.259419,-21556.2421731,-15613.9325672,195799.933688,-179852.581764,182389.302579,-158426.08696,-21764.2789374,-15525.4630297,-21553.3810663,-15626.5678426,195805.933688,-179855.581764,182389.302579,-158434.08696,11,15.450099229812622,1616656145.9430451,-37.81930883333333,144.95120266666666,-37.81749766666667,144.95005666666665,-35.84156328,143.1362385,-35.96631476,143.3707744
-21758.9000048,-15518.3376478,-21577.2633975,-15608.8259442,195799.933688,-179852.581764,182389.302579,-158426.08696,-21757.9568258,-15515.7324622,-21553.1061537,-15610.9129171,195791.933688,-179852.581764,182383.302579,-158424.08696,11,15.316316843032837,1616656181.3986526,-37.81932966666667,144.95113383333333,-37.817687,144.95011433333335,-35.84156328,143.1362385,-35.96631476,143.3707744
-21774.625737,-15532.959844,-21577.8192469,-15604.79522,195799.933688,-179852.581764,182389.302579,-158426.08696,-21760.5894388,-15523.9487654,-21590.2639034,-15595.0697721,195808.933688,-179859.581764,182396.302579,-158420.08696,11,15.373958587646484,1616656216.7183778,-37.819470833333334,144.95096766666666,-37.817692,144.95016016666668,-35.84156328,143.1362385,-35.96631476,143.3707744
-21774.6627279,-15520.7255672,-21579.850239,-15604.0479244,195799.933688,-179852.581764,182389.302579,-158426.08696,-21765.2101166,-15525.2252985,-21576.1538502,-15605.5142212,195790.933688,-179860.581764,182388.302579,-158423.08696,11,15.442668199539185,1616656252.1026196,-37.8194715,144.9511065,-37.81770933333333,144.9501695,-35.84156328,143.1362385,-35.96631476,143.3707744
-21766.4483258,-15505.0168362,-21611.2091537,-15592.3412441,195799.933688,-179852.581764,182389.302579,-158426.08696,-21769.2638611,-15510.421955,-21582.9231447,-15588.5503943,195801.933688,-179855.581764,182392.302579,-158422.08696,11,15.474247455596924,1616656287.5545805,-37.81939766666667,144.95128516666668,-37.817990333333334,144.95030333333332,-35.84156328,143.1362385,-35.96631476,143.3707744
-21764.3904603,-15498.0445947,-21626.432875,-15602.6315455,195799.933688,-179852.581764,182389.302579,-158426.08696,-21767.4458144,-15497.2642315,-21625.6849476,-15604.9919802,195793.933688,-179855.581764,182397.302579,-158426.08696,11,18.176048278808594,1616656323.050429,-37.8193795,144.95136416666668,-37.818126,144.95018733333333,-35.84156328,143.1362385,-35.96631476,143.3707744
-21764.3904603,-15498.0445947,-21626.432875,-15602.6315455,195799.933688,-179852.581764,182389.302579,-158426.08696,-21764.3904603,-15498.0445947,-21632.432875,-15594.6315455,195801.933688,-179857.581764,182389.302579,-158423.08696,11,15.520467281341553,1616656361.2478678,-37.8193795,144.95136416666668,-37.818126,144.95018733333333,-35.84156328,143.1362385,-35.96631476,143.3707744
-21764.3904603,-15498.0445947,-21626.432875,-15602.6315455,195799.933688,-179852.581764,182389.302579,-158426.08696,-21764.3904603,-15498.0445947,-21630.432875,-15593.6315455,195808.933688,-179857.581764,182379.302579,-158434.08696,11,15.694485425949097,1616656396.7839947,-37.8193795,144.95136416666668,-37.818126,144.95018733333333,-35.84156328,143.1362385,-35.96631476,143.3707744
-21764.3904603,-15498.0445947,-21626.432875,-15602.6315455,195799.933688,-179852.581764,182389.302579,-158426.08696,-21764.3904603,-15498.0445947,-21620.432875,-15604.6315455,195804.933688,-179849.581764,182379.302579,-158429.08696,11,15.90143346786499,1616656432.4977753,-37.8193795,144.95136416666668,-37.818126,144.95018733333333,-35.84156328,143.1362385,-35.96631476,143.3707744
-21764.3904603,-15498.0445947,-21626.432875,-15602.6315455,195799.933688,-179852.581764,182389.302579,-158426.08696,-21764.3904603,-15498.0445947,-21634.432875,-15602.6315455,195795.933688,-179854.581764,182391.302579,-158423.08696,11,15.637631893157959,1616656468.424836,-37.8193795,144.95136416666668,-37.818126,144.95018733333333,-35.84156328,143.1362385,-35.96631476,143.3707744
-21764.3904603,-15498.0445947,-21626.432875,-15602.6315455,195799.933688,-179852.581764,182389.302579,-158426.08696,-21764.3904603,-15498.0445947,-21631.432875,-15610.6315455,195796.933688,-179859.581764,182384.302579,-158434.08696,11,15.781876802444458,1616656504.074528,-37.8193795,144.95136416666668,-37.818126,144.95018733333333,-35.84156328,143.1362385,-35.96631476,143.3707744
-21764.3904603,-15498.0445947,-21626.432875,-15602.6315455,195799.933688,-179852.581764,182389.302579,-158426.08696,-21764.3904603,-15498.0445947,-21635.432875,-15598.6315455,195795.933688,-179851.581764,182381.302579,-158421.08696,11,15.308559894561768,1616656539.8762324,-37.8193795,144.95136416666668,-37.818126,144.95018733333333,-35.84156328,143.1362385,-35.96631476,143.3707744
-21764.3904603,-15498.0445947,-21626.432875,-15602.6315455,195799.933688,-179852.581764,182389.302579,-158426.08696,-21764.3904603,-15498.0445947,-21620.432875,-15603.6315455,195808.933688,-179861.581764,182392.302579,-158417.08696,11,15.265337705612183,1616656575.2223105,-37.8193795,144.95136416666668,-37.818126,144.95018733333333,-35.84156328,143.1362385,-35.96631476,143.3707744
-21764.3904603,-15498.0445947,-21626.432875,-15602.6315455,195799.933688,-179852.581764,182389.302579,-158426.08696,-21764.3904603,-15498.0445947,-21623.432875,-15603.6315455,195807.933688,-179843.581764,182396.302579,-158428.08696,11,15.158047676086426,1616656610.5115602,-37.8193795,144.95136416666668,-37.818126,144.95018733333333,-35.84156328,143.1362385,-35.96631476,143.3707744
-21764.3904603,-15498.0445947,-21626.432875,-15602.6315455,195799.933688,-179852.581764,182389.302579,-158426.08696,-21764.3904603,-15498.0445947,-21621.432875,-15606.6315455,195790.933688,-179860.581764,182383.302579,-158422.08696,11,15.222700595855713,1616656645.6754103,-37.8193795,144.95136416666668,-37.818126,144.95018733333333,-35.84156328,143.1362385,-35.96631476,143.3707744
-21764.3904603,-15498.0445947,-21626.432875,-15602.6315455,195799.933688,-179852.581764,182389.302579,-158426.08696,-21764.3904603,-15498.0445947,-21632.432875,-15594.6315455,195803.933688,-179852.581764,182390.302579,-158432.08696,11,15.305053949356079,1616656680.9205403,-37.8193795,144.95136416666668,-37.818126,144.95018733333333,-35.84156328,143.1362385,-35.96631476,143.3707744
-21764.3904603,-15498.0445947,-21626.432875,-15602.6315455,195799.933688,-179852.581764,182389.302579,-158426.08696,-21764.3904603,-15498.0445947,-21627.432875,-15602.6315455,195795.933688,-179853.581764,182394.302579,-158417.08696,11,15.21289610862732,1616656716.235194,-37.8193795,144.95136416666668,-37.818126,144.95018733333333,-35.84156328,143.1362385,-35.96631476,143.3707744
-21764.3904603,-15498.0445947,-21626.432875,-15602.6315455,195799.933688,-179852.581764,182389.302579,-158426.08696,-21764.3904603,-15498.0445947,-21629.432875,-15597.6315455,195797.933688,-179862.581764,182384.302579,-158429.08696,11,15.016577243804932,1616656751.473761,-37.8193795,144.95136416666668,-37.818126,144.95018733333333,-35.84156328,143.1362385,-35.96631476,143.3707744
-21764.3904603,-15498.0445947,-21626.432875,-15602.6315455,195799.933688,-179852.581764,182389.302579,-158426.08696,-21764.3904603,-15498.0445947,-21627.432875,-15600.6315455,195801.933688,-179856.581764,182394.302579,-158423.08696,11,15.268148183822632,1616656786.5102174,-37.8193795,144.95136416666668,-37.818126,144.95018733333333,-35.84156328,143.1362385,-35.96631476,143.3707744
-21764.3904603,-15498.0445947,-21626.432875,-15602.6315455,195799.933688,-179852.581764,182389.302579,-158426.08696,-21764.3904603,-15498.0445947,-21618.432875,-15605.6315455,195797.933688,-179849.581764,182388.302579,-158430.08696,11,15.179700136184692,1616656821.796725,-37.8193795,144.95136416666668,-37.818126,144.95018733333333,-35.84156328,143.1362385,-35.96631476,143.3707744
