px1, py1, px2, py2, px3, py3, px4, py4, lx2, ly2, lx3, ly3, lx4, ly4, iteration, execution time, epoch, gps1lat, gps1lon, gps2lat, gps2lon, gps3lat, gps3lon, gps4lat, gps4lon 
-21744.7977865,-15532.0569673,-21759.72808,-15509.9314785,195799.933688,-179852.581764,182389.302579,-158426.08696,-21742.9513455,-15528.0077778,-21795.8615397,-15487.1709773,195801.933688,-179843.581764,182380.302579,-158418.08696,11,20.32554864883423,1616653919.8894453,-37.819200333333335,144.95098016666665,-37.81934,144.95122683333332,-35.84156328,143.1362385,-35.96631476,143.3707744
-21766.6760684,-15530.9322454,-21745.4017591,-15522.4065799,195799.933688,-179852.581764,182389.302579,-158426.08696,-21744.0896195,-15534.4610717,-21759.3967677,-15516.3506939,195796.933688,-179849.581764,182381.302579,-158417.08696,11,19.943031072616577,1616653960.236295,-37.819394833333334,144.95099483333334,-37.81921066666666,144.9510855,-35.84156328,143.1362385,-35.96631476,143.3707744
-21752.2646207,-15526.8073667,-21743.1603861,-15547.7590389,195799.933688,-179852.581764,182389.302579,-158426.08696,-21768.1548843,-15527.5871487,-21752.1108661,-15522.9231614,195793.933688,-179852.581764,182393.302579,-158423.08696,11,18.42085862159729,1616654000.2080338,-37.819266166666665,144.951041,-37.819190166666665,144.9507975,-35.84156328,143.1362385,-35.96631476,143.3707744
-21738.8835869,-15518.9877211,-21754.3085572,-15542.2493086,195799.933688,-179852.581764,182389.302579,-158426.08696,-21736.6272657,-15526.5062743,-21739.3532262,-15547.2104261,195790.933688,-179843.581764,182388.302579,-158435.08696,11,19.211933612823486,1616654038.650939,-37.81914733333333,144.95112866666668,-37.819290333333335,144.95086016666667,-35.84156328,143.1362385,-35.96631476,143.3707744
-87082.7550187,-19783.8025216,-3215123.47325,-3646724.65271,195799.933688,-179852.581764,182389.302579,-158426.08696,-21734.770583,-15518.2304804,-21742.0448538,-15542.9414181,195800.933688,-179847.581764,182382.302579,-158424.08696,11,18.252679347991943,1616654077.8817806,-38.4279310952,144.895015069,0.0,0.0,-35.84156328,143.1362385,-35.96631476,143.3707744
-21751.9199009,-15496.10394,-3215123.47325,-3646724.65271,195799.933688,-179852.581764,182389.302579,-158426.08696,-21765.8264587,-15502.4039056,-3215126.47325,-3646719.65271,195802.933688,-179855.581764,182389.302579,-158427.08696,11,16.120046138763428,1616654116.1537123,-37.81926566666667,144.95138783333334,0.0,0.0,-35.84156328,143.1362385,-35.96631476,143.3707744
-21738.4541237,-15496.102706,-3215123.47325,-3646724.65271,195799.933688,-179852.581764,182389.302579,-158426.08696,-21749.630896,-15494.3252705,-3215127.47325,-3646732.65271,195794.933688,-179853.581764,182393.302579,-158428.08696,11,14.53029727935791,1616654152.2949078,-37.8191445,144.951388,0.0,0.0,-35.84156328,143.1362385,-35.96631476,143.3707744
-21757.106427,-15500.6669699,-21780.4338972,-15536.6168595,195799.933688,-179852.581764,182389.302579,-158426.08696,-21741.6624694,-15505.656219,-21772.8273187,-15536.1333115,195795.933688,-179852.581764,182394.302579,-158435.08696,11,14.582453966140747,1616654186.8407645,-37.81931183333333,144.95133633333333,-37.81952533333333,144.950924,-35.84156328,143.1362385,-35.96631476,143.3707744
-21783.7480343,-15515.8261029,-21780.4549984,-15538.63529,195799.933688,-179852.581764,182389.302579,-158426.08696,-21771.1891333,-15507.1110053,-21785.86658,-15545.4315963,195795.933688,-179858.581764,182395.302579,-158425.08696,11,14.695562839508057,1616654221.4418104,-37.81954966666667,144.95116533333334,-37.8195265,144.95090016666666,-35.84156328,143.1362385,-35.96631476,143.3707744
-21808.9235189,-15534.8021454,-21813.9640602,-15535.4938313,195799.933688,-179852.581764,182389.302579,-158426.08696,-21790.9182952,-15534.113243,-21758.9331468,-15547.4008391,195805.933688,-179844.581764,182384.302579,-158428.08696,11,14.536409378051758,1616654256.163354,-37.8197735,144.95095166666667,-37.81982766666667,144.95093583333335,-35.84156328,143.1362385,-35.96631476,143.3707744
