sysID,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,roll,pitch,yaw,gps0_lat,gps0_lon,gps0_alt,gps1_lat,gps1_lon,gps1_alt,gps2_lat,gps2_lon,gps2_alt,gps3_lat,gps3_lon,gps3_alt,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,qt1,qt2,qt3,qt4,epoch,magVec1,magVec2,magVec3
2,-14294.2422147,-19545.0672875,-15596.8334067,6.53186582433,10.8581802244,-77.3061625623,nan,nan,nan,0.0,[],[],[],-37.81773116666667,144.94650783333333,1811.9,-37.81895183333334,144.95018433333334,0.9,-35.84156328,143.1362385,63.2729524,-35.96631476,143.3707744,64.82851725,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,1.0,0.0,1616657289.6543612,0.0,0.0,0.0
2,-15092.7466899,-20565.0875018,-15600.2339746,-12153.909289,-19701.2835379,-100.150191739,nan,nan,nan,0.0,[],[],[],-37.81773116666667,144.94650783333333,1811.9,-37.81895183333334,144.95018433333334,0.9,-35.84156328,143.1362385,63.2729524,-35.96631476,143.3707744,64.82851725,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,1.0,0.0,1616657289.755522,0.0,0.0,0.0
2,-15368.735303,-20821.706801,-15601.910301,-12896.8102815,-15775.3144774,-93.706252175,nan,nan,nan,0.0,[],[],[],-37.81774266666667,144.94654866666667,1801.5,-37.81895183333334,144.95018433333334,0.9,-35.84156328,143.1362385,63.2729524,-35.96631476,143.3707744,64.82851725,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,1.0,0.0,1616657289.877507,0.0,0.0,0.0
2,-15421.813816,-20911.9861568,-15602.6369578,-8331.2083723,-10631.401717,-73.1351669866,nan,nan,inf,0.0,[],[],[],-37.81774266666667,144.94654866666667,1801.5,-37.81895183333334,144.95018433333334,0.9,-35.84156328,143.1362385,63.2729524,-35.96631476,143.3707744,64.82851725,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,1.0,0.0,1616657289.9201016,0.0,0.0,0.0
2,-15430.1329961,-20927.9783652,-15602.8428805,-5482.19630472,-7068.14473713,-53.7614065601,nan,nan,inf,0.0,[],[],[],-37.81774266666667,144.94654866666667,1801.5,-37.81895183333334,144.95018433333334,0.9,-35.84156328,143.1362385,63.2729524,-35.96631476,143.3707744,64.82851725,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,1.0,0.0,1616657289.9600239,0.0,0.0,0.0
2,-15425.7938062,-20923.4799409,-15602.8361404,-3798.54460739,-4908.00158777,-39.4295849731,nan,nan,inf,0.0,[],[],[],-37.81774266666667,144.94654866666667,1801.5,-37.81895183333334,144.95018433333334,0.9,-35.84156328,143.1362385,63.2729524,-35.96631476,143.3707744,64.82851725,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,1.0,0.0,1616657290.004211,0.0,0.0,0.0
2,-15418.5043261,-20914.0633746,-15602.7575519,-2762.66063925,-3567.70173276,-29.3949278073,nan,nan,inf,0.0,[],[],[],-37.81774266666667,144.94654866666667,1801.5,-37.81895183333334,144.95018433333334,0.9,-35.84156328,143.1362385,63.2729524,-35.96631476,143.3707744,64.82851725,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,1.0,0.0,1616657290.042172,0.0,0.0,0.0
2,-15411.075624,-20904.2035234,-15602.6608592,-2090.87880564,-2696.33345546,-22.3390590823,nan,nan,inf,0.0,[],[],[],-37.81774266666667,144.94654866666667,1801.5,-37.81895183333334,144.95018433333334,0.9,-35.84156328,143.1362385,63.2729524,-35.96631476,143.3707744,64.82851725,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,1.0,0.0,1616657290.0881205,0.0,0.0,0.0
2,-15404.2911741,-20895.1442363,-15602.5649457,-1633.97124409,-2103.54326296,-17.2621820936,nan,nan,-inf,0.0,[],[],[],-37.81774266666667,144.94654866666667,1801.5,-37.81895183333334,144.95018433333334,0.9,-35.84156328,143.1362385,63.2729524,-35.96631476,143.3707744,64.82851725,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,1.0,0.0,1616657290.1350265,0.0,0.0,0.0
2,-15398.3052712,-20887.1453213,-15602.4756785,-1310.44552793,-1684.08412212,-13.5065349453,nan,nan,-inf,0.0,[],[],[],-37.81774266666667,144.94654866666667,1801.5,-37.81895183333334,144.95018433333334,0.9,-35.84156328,143.1362385,63.2729524,-35.96631476,143.3707744,64.82851725,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,1.0,0.0,1616657290.1791177,0.0,0.0,0.0
2,-15393.0771912,-20880.1651585,-15602.3941839,-1073.53839995,-1377.23818713,-10.6508459252,nan,nan,-inf,0.0,[],[],[],-37.81774266666667,144.94654866666667,1801.5,-37.81895183333334,144.95018433333334,0.9,-35.84156328,143.1362385,63.2729524,-35.96631476,143.3707744,64.82851725,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,1.0,0.0,1616657290.2287903,0.0,0.0,0.0
2,-15388.5138,-20874.0804439,-15602.3199456,-895.109479091,-1146.3869002,-8.42315295463,nan,nan,-inf,0.0,[],[],[],-37.81774266666667,144.94654866666667,1801.5,-37.81895183333334,144.95018433333334,0.9,-35.84156328,143.1362385,63.2729524,-35.96631476,143.3707744,64.82851725,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,1.0,0.0,1616657290.2734823,0.0,0.0,0.0
2,-15384.5170645,-20868.758342,-15602.2519689,-757.492313783,-968.525199234,-6.64442068101,nan,nan,-inf,0.0,[],[],[],-37.81774266666667,144.94654866666667,1801.5,-37.81895183333334,144.95018433333334,0.9,-35.84156328,143.1362385,63.2729524,-35.96631476,143.3707744,64.82851725,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,1.0,0.0,1616657290.3155851,0.0,0.0,0.0
2,-15380.9988525,-20864.0788351,-15602.1892111,-649.178231881,-828.667686803,-5.19407550194,nan,nan,-inf,0.0,[],[],[],-37.81774266666667,144.94654866666667,1801.5,-37.81895183333334,144.95018433333334,0.9,-35.84156328,143.1362385,63.2729524,-35.96631476,143.3707744,64.82851725,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,1.0,0.0,1616657290.3609035,0.0,0.0,0.0
2,-15377.884241,-20859.9398381,-15602.1307297,-562.425077634,-716.738078174,-3.98905325058,nan,nan,-inf,0.0,[],[],[],-37.81774266666667,144.94654866666667,1801.5,-37.81895183333334,144.95018433333334,0.9,-35.84156328,143.1362385,63.2729524,-35.96631476,143.3707744,64.82851725,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,1.0,0.0,1616657290.4010644,0.0,0.0,0.0
2,-15375.1109143,-20856.2565112,-15602.0757217,-491.876526768,-625.769925799,-2.97090040511,nan,nan,-inf,0.0,[],[],[],-37.81774266666667,144.94654866666667,1801.5,-37.81895183333334,144.95018433333334,0.9,-35.84156328,143.1362385,63.2729524,-35.96631476,143.3707744,64.82851725,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,1.0,0.0,1616657290.4397397,0.0,0.0,0.0
