epoch, lon, lat, alt, ascent_rate 
1616654936.0,144.951061,-37.819788333333335,357.4,0.0
1616654937.0,144.95105783333332,-37.819782833333335,356.3,0.0
1616654938.0,144.95105833333332,-37.819782333333336,355.6,0.0
1616654939.0,144.9510605,-37.81978616666667,354.5,0.0
1616654940.0,144.95106083333334,-37.819788333333335,353.3,0.0
1616654941.0,144.95105783333332,-37.819780333333334,354.2,0.0
1616654942.0,144.95105133333334,-37.819763333333334,355.0,0.0
1616654943.0,144.95104966666668,-37.81975283333333,356.0,0.0
1616654944.0,144.95104966666668,-37.819752666666666,356.7,0.0
1616654945.0,144.95104916666668,-37.819752,357.2,-0.02222222222222096
1616654946.0,144.95106283333334,-37.8197665,357.5,0.13333333333333208
1616654947.0,144.95106966666665,-37.81977166666667,357.7,0.23333333333332953
1616654948.0,144.95107466666667,-37.819775666666665,357.8,0.3666666666666679
1616654949.0,144.9510825,-37.8197795,358.6,0.5888888888888901
1616654950.0,144.95108383333334,-37.81977416666667,358.8,0.5111111111111136
1616654951.0,144.95108683333333,-37.81976566666667,359.0,0.4444444444444444
1616654952.0,144.95108483333334,-37.81976516666667,359.4,0.37777777777777527
1616654953.0,144.95108216666668,-37.819760333333335,359.4,0.2999999999999987
1616654954.0,144.95108366666668,-37.8197645,359.6,0.26666666666667044
1616654955.0,144.95108533333334,-37.819766666666666,358.9,0.15555555555555303
1616654956.0,144.95108666666667,-37.819768,359.1,0.15555555555555933
1616654957.0,144.95108583333334,-37.819764666666664,359.3,0.16666666666666666
1616654958.0,144.95108466666667,-37.819771333333335,358.4,-0.022222222222227275
1616654959.0,144.95108733333333,-37.81977083333334,358.7,-0.011111111111113637
1616654960.0,144.951084,-37.81977116666667,358.9,-0.011111111111113637
1616654961.0,144.95107933333333,-37.81977,359.0,-0.04444444444444192
1616654962.0,144.951075,-37.81976316666667,359.7,0.033333333333334596
1616654963.0,144.95107483333334,-37.819755,360.6,0.1111111111111111
1616654964.0,144.9510795,-37.819752,361.8,0.322222222222226
1616654965.0,144.95108083333332,-37.8197495,362.9,0.42222222222221717
1616654966.0,144.95108583333334,-37.819747666666665,363.6,0.477777777777779
1616654967.0,144.95109,-37.81974616666667,363.4,0.5555555555555556
1616654968.0,144.95109216666665,-37.819743333333335,364.3,0.6222222222222248
1616654969.0,144.9510955,-37.81974116666667,365.0,0.6777777777777803
1616654970.0,144.9511,-37.81973683333333,365.3,0.7000000000000013
1616654971.0,144.951102,-37.819728833333336,365.9,0.6888888888888877
1616654972.0,144.95110433333332,-37.819732,366.6,0.6666666666666666
1616654973.0,144.95110633333334,-37.8197395,367.2,0.5999999999999974
1616654974.0,144.951114,-37.81974683333333,367.9,0.5555555555555556
1616654975.0,144.95112366666666,-37.81975683333334,368.6,0.5555555555555556
1616654976.0,144.95112916666668,-37.8197655,368.8,0.6000000000000038
1616654977.0,144.95112983333334,-37.819751,371.8,0.8333333333333334
1616654978.0,144.95112733333335,-37.819742,374.0,1.0
1616654979.0,144.951125,-37.819733166666666,376.2,1.2111111111111086
1616654980.0,144.951127,-37.8197255,375.9,1.1111111111111112
1616654981.0,144.95112966666667,-37.81973033333333,376.1,1.0555555555555556
1616654982.0,144.95113316666666,-37.8197385,376.4,1.022222222222221
1616654983.0,144.95112716666668,-37.819712333333335,378.5,1.1777777777777803
1616654984.0,144.9511325,-37.819714833333336,378.5,1.0999999999999974
1616654985.0,144.95112916666668,-37.819702666666664,380.8,1.3333333333333333
1616654986.0,144.95113083333334,-37.819705666666664,381.1,1.0333333333333345
1616654987.0,144.95113466666666,-37.81970833333333,381.1,0.7888888888888914
1616654988.0,144.95113466666666,-37.819693,381.3,0.5666666666666692
1616654989.0,144.95113716666665,-37.81969616666667,381.3,0.6000000000000038
1616654990.0,144.9511415,-37.81967683333333,380.7,0.5111111111111073
1616654991.0,144.95114333333333,-37.81968283333333,380.3,0.4333333333333371
1616654992.0,144.95114533333333,-37.8196855,379.6,0.12222222222222474
1616654993.0,144.951149,-37.81969683333333,379.1,0.06666666666666919
1616654994.0,144.95115283333334,-37.8197165,379.3,-0.16666666666666666
1616654995.0,144.95115983333332,-37.81973683333333,379.0,-0.23333333333333586
1616654996.0,144.95116716666666,-37.81974866666667,378.7,-0.26666666666667044
1616654997.0,144.9511745,-37.81976483333333,378.6,-0.2999999999999987
1616654998.0,144.95118583333334,-37.819804500000004,379.2,-0.23333333333333586
1616654999.0,144.95119366666665,-37.819826666666664,380.2,-0.05555555555555555
1616655000.0,144.951203,-37.8198365,381.3,0.1111111111111111
1616655001.0,144.95121316666666,-37.819855,382.4,0.31111111111110606
1616655002.0,144.95122283333333,-37.81986783333333,383.3,0.4666666666666654
1616655003.0,144.95123033333334,-37.81987566666667,384.2,0.544444444444442
1616655004.0,144.95123833333332,-37.81988833333333,385.3,0.7000000000000013
1616655005.0,144.95124766666666,-37.819902,386.4,0.8555555555555543
1616655006.0,144.951256,-37.8199125,387.2,0.9555555555555517
1616655007.0,144.95126133333332,-37.81992016666667,387.5,0.9222222222222235
1616655008.0,144.95126516666667,-37.81992616666667,387.7,0.8333333333333334
1616655009.0,144.95127316666668,-37.8199425,387.6,0.7000000000000013
1616655010.0,144.95126516666667,-37.8199245,388.2,0.6444444444444457
1616655011.0,144.95126433333334,-37.81992483333333,388.7,0.5999999999999974
1616655012.0,144.95126816666667,-37.819933666666664,389.2,0.5555555555555556
1616655013.0,144.95127,-37.819934333333336,389.8,0.5
1616655014.0,144.95127216666666,-37.81993766666667,390.4,0.4444444444444444
