epoch, lon, lat, alt, ascent_rate 
1616657068.0,144.95076983333334,-37.81913383333333,187.8,0.0
1616657069.0,144.9507595,-37.819121333333335,186.4,0.0
1616657070.0,144.9507515,-37.819109,184.7,0.0
1616657071.0,144.95074133333333,-37.819097666666664,183.4,0.0
1616657072.0,144.95073,-37.81908633333333,182.0,0.0
1616657073.0,144.950722,-37.8190795,182.0,0.0
1616657074.0,144.95071,-37.81907016666667,181.9,0.0
1616657075.0,144.95069933333335,-37.81906033333333,181.7,0.0
1616657076.0,144.95068816666668,-37.819049,180.5,0.0
1616657077.0,144.950683,-37.81904083333333,179.9,-0.8777777777777784
1616657078.0,144.9506755,-37.81903483333333,178.7,-0.8555555555555574
1616657079.0,144.9506685,-37.81902733333333,176.5,-0.9111111111111099
1616657080.0,144.95065916666667,-37.81901883333333,174.0,-1.0444444444444452
1616657081.0,144.95064683333334,-37.819009666666666,171.6,-1.1555555555555561
1616657082.0,144.95063433333334,-37.819000333333335,168.9,-1.4555555555555548
1616657083.0,144.95063033333332,-37.81899583333333,166.9,-1.6666666666666667
1616657084.0,144.95061583333333,-37.818987666666665,165.1,-1.8444444444444439
1616657085.0,144.95060666666666,-37.818980333333336,163.6,-1.8777777777777784
1616657086.0,144.95060016666667,-37.818975333333334,161.8,-2.0111111111111106
1616657087.0,144.9505915,-37.818969,159.6,-2.122222222222222
1616657088.0,144.950574,-37.818960833333335,157.2,-2.1444444444444457
1616657089.0,144.950566,-37.8189555,155.5,-2.0555555555555554
1616657090.0,144.95055516666667,-37.81895,153.2,-2.044444444444445
1616657091.0,144.95054766666667,-37.818947,150.5,-2.044444444444445
1616657092.0,144.9505375,-37.81894283333333,147.8,-2.122222222222222
1616657093.0,144.95052283333334,-37.81893683333333,145.3,-2.199999999999998
1616657094.0,144.95050833333335,-37.81893216666667,144.1,-2.1666666666666665
1616657095.0,144.9504975,-37.81892716666667,143.5,-2.0333333333333345
1616657096.0,144.95048583333335,-37.81892466666667,142.8,-1.8666666666666647
1616657097.0,144.95047616666668,-37.81892366666667,141.8,-1.7111111111111086
1616657098.0,144.95047216666666,-37.81892033333333,140.9,-1.6222222222222216
1616657099.0,144.95046866666667,-37.8189165,140.2,-1.4444444444444444
1616657100.0,144.950459,-37.81891383333333,139.0,-1.2777777777777777
1616657101.0,144.9504535,-37.81891133333333,137.5,-1.1444444444444457
1616657102.0,144.95044683333333,-37.81890816666667,136.0,-1.0333333333333345
1616657103.0,144.95044616666667,-37.818906,134.7,-1.0444444444444452
1616657104.0,144.9504345,-37.818902333333334,132.4,-1.2333333333333327
1616657105.0,144.9504275,-37.8188975,130.2,-1.4000000000000026
1616657106.0,144.9504175,-37.81889266666667,128.1,-1.5222222222222241
1616657107.0,144.95041116666667,-37.81889016666667,125.8,-1.6777777777777787
1616657108.0,144.95040783333334,-37.818889666666664,123.7,-1.8333333333333317
1616657109.0,144.950409,-37.818890333333336,122.8,-1.8000000000000003
1616657110.0,144.95041366666666,-37.81889066666667,121.9,-1.7333333333333327
1616657111.0,144.95042016666667,-37.81889116666667,121.5,-1.6111111111111112
1616657112.0,144.9504255,-37.818891666666666,120.8,-1.5444444444444434
1616657113.0,144.95043216666667,-37.8188945,120.4,-1.3333333333333333
1616657114.0,144.9504415,-37.81889666666667,120.2,-1.1111111111111096
1616657115.0,144.9504395,-37.81889866666667,119.8,-0.9222222222222219
1616657116.0,144.95044116666668,-37.8188985,119.3,-0.7222222222222222
1616657117.0,144.950446,-37.818899333333334,119.2,-0.5
1616657118.0,144.95045616666667,-37.818901,119.3,-0.3888888888888889
1616657119.0,144.9504525,-37.818899333333334,118.3,-0.40000000000000097
1616657120.0,144.95045483333334,-37.818897166666666,118.2,-0.36666666666666636
1616657121.0,144.95046,-37.818897666666665,118.2,-0.28888888888888825
1616657122.0,144.95045366666668,-37.818897,117.0,-0.37777777777777843
1616657123.0,144.950456,-37.818895499999996,116.6,-0.40000000000000097
1616657124.0,144.95045,-37.81888933333333,115.7,-0.45555555555555494
1616657125.0,144.95045216666668,-37.81888716666667,115.4,-0.4333333333333324
1616657126.0,144.9504565,-37.8188835,115.6,-0.40000000000000097
1616657127.0,144.9504605,-37.818881166666664,115.8,-0.3888888888888889
1616657128.0,144.95045266666668,-37.81887833333333,115.0,-0.36666666666666636
1616657129.0,144.95044533333333,-37.818876833333334,113.9,-0.47777777777777747
1616657130.0,144.9504425,-37.81887366666667,112.6,-0.6222222222222231
1616657131.0,144.95044066666668,-37.81887116666667,111.6,-0.6000000000000006
1616657132.0,144.95043983333332,-37.818871,110.5,-0.6777777777777771
