epoch, lon, lat, alt, ascent_rate 
1616653261.0,0.0,0.0,0.0,0.0
1616653262.0,0.0,0.0,0.0,0.0
1616653263.0,0.0,0.0,0.0,0.0
1616653264.0,0.0,0.0,0.0,0.0
1616653265.0,0.0,0.0,0.0,0.0
1616653266.0,0.0,0.0,0.0,0.0
1616653267.0,0.0,0.0,0.0,0.0
1616653268.0,0.0,0.0,0.0,0.0
1616653269.0,0.0,0.0,0.0,0.0
1616653270.0,0.0,0.0,0.0,0.0
1616653271.0,0.0,0.0,0.0,0.0
1616653272.0,0.0,0.0,0.0,0.0
1616653273.0,0.0,0.0,0.0,0.0
1616653274.0,0.0,0.0,0.0,0.0
1616653275.0,0.0,0.0,0.0,0.0
1616653276.0,0.0,0.0,0.0,0.0
1616653277.0,0.0,0.0,0.0,0.0
1616653278.0,0.0,0.0,0.0,0.0
1616653279.0,0.0,0.0,0.0,0.0
1616653280.0,0.0,0.0,0.0,0.0
1616653281.0,0.0,0.0,0.0,0.0
1616653282.0,0.0,0.0,0.0,0.0
1616653283.0,0.0,0.0,0.0,0.0
1616653284.0,0.0,0.0,0.0,0.0
1616653285.0,0.0,0.0,0.0,0.0
1616653286.0,0.0,0.0,0.0,0.0
1616653287.0,0.0,0.0,0.0,0.0
1616653288.0,0.0,0.0,0.0,0.0
1616653289.0,0.0,0.0,0.0,0.0
1616653290.0,0.0,0.0,0.0,0.0
1616653291.0,0.0,0.0,0.0,0.0
1616653292.0,0.0,0.0,0.0,0.0
1616653293.0,0.0,0.0,0.0,0.0
1616653294.0,0.0,0.0,0.0,0.0
1616653295.0,0.0,0.0,0.0,0.0
1616653296.0,0.0,0.0,0.0,0.0
1616653297.0,0.0,0.0,0.0,0.0
1616653298.0,0.0,0.0,0.0,0.0
1616653299.0,0.0,0.0,0.0,0.0
1616653300.0,0.0,0.0,0.0,0.0
1616653301.0,0.0,0.0,0.0,0.0
1616653302.0,0.0,0.0,0.0,0.0
1616653303.0,0.0,0.0,0.0,0.0
1616653304.0,0.0,0.0,0.0,0.0
1616653305.0,0.0,0.0,0.0,0.0
1616653306.0,0.0,0.0,0.0,0.0
1616653307.0,0.0,0.0,0.0,0.0
1616653308.0,0.0,0.0,0.0,0.0
1616653309.0,0.0,0.0,0.0,0.0
1616653310.0,0.0,0.0,0.0,0.0
1616653311.0,0.0,0.0,0.0,0.0
1616653312.0,0.0,0.0,0.0,0.0
1616653313.0,0.0,0.0,0.0,0.0
1616653314.0,0.0,0.0,0.0,0.0
1616653315.0,0.0,0.0,0.0,0.0
1616653316.0,0.0,0.0,0.0,0.0
1616653317.0,0.0,0.0,0.0,0.0
1616653318.0,0.0,0.0,0.0,0.0
1616653319.0,0.0,0.0,0.0,0.0
1616653320.0,0.0,0.0,0.0,0.0
1616653321.0,0.0,0.0,0.0,0.0
1616653322.0,0.0,0.0,0.0,0.0
1616653323.0,0.0,0.0,0.0,0.0
1616653324.0,0.0,0.0,0.0,0.0
1616653325.0,0.0,0.0,0.0,0.0
1616653326.0,0.0,0.0,0.0,0.0
1616653327.0,0.0,0.0,0.0,0.0
1616653328.0,0.0,0.0,0.0,0.0
1616653328.0,0.0,0.0,0.0,0.0
1616653329.0,0.0,0.0,0.0,0.0
1616653330.0,0.0,0.0,0.0,0.0
1616653331.0,0.0,0.0,0.0,0.0
1616653332.0,0.0,0.0,0.0,0.0
1616653333.0,0.0,0.0,0.0,0.0
1616653334.0,0.0,0.0,0.0,0.0
1616653335.0,0.0,0.0,0.0,0.0
1616653336.0,0.0,0.0,0.0,0.0
1616653337.0,0.0,0.0,0.0,0.0
1616653338.0,0.0,0.0,0.0,0.0
1616653339.0,0.0,0.0,0.0,0.0
1616653340.0,0.0,0.0,0.0,0.0
1616653341.0,0.0,0.0,0.0,0.0
1616653342.0,0.0,0.0,0.0,0.0
1616653343.0,0.0,0.0,0.0,0.0
