epoch, lon, lat, alt, ascent_rate 
1616654765.0,144.951371,-37.820077,314.9,0.0
1616654766.0,144.95136866666667,-37.820082166666666,315.4,0.0
1616654767.0,144.95136833333333,-37.8200975,315.9,0.0
1616654768.0,144.951371,-37.820113166666665,316.5,0.0
1616654769.0,144.95136933333333,-37.820129333333334,316.6,0.0
1616654770.0,144.9513685,-37.820147,317.1,0.0
1616654771.0,144.95137216666666,-37.82016466666666,317.5,0.0
1616654772.0,144.95137533333335,-37.82018566666667,317.3,0.0
1616654773.0,144.95138266666666,-37.8202025,317.8,0.0
1616654774.0,144.95138816666667,-37.8202365,318.2,0.3666666666666679
1616654775.0,144.95138716666668,-37.82024883333333,318.4,0.3333333333333333
1616654776.0,144.95139116666667,-37.82026783333333,318.9,0.3333333333333333
1616654777.0,144.95139083333333,-37.820281666666666,319.4,0.3222222222222197
1616654778.0,144.951394,-37.820296666666664,319.4,0.31111111111110606
1616654779.0,144.95139233333333,-37.8202985,320.1,0.3333333333333333
1616654780.0,144.95139283333333,-37.82030483333333,320.8,0.3666666666666679
1616654781.0,144.951401,-37.8203155,321.1,0.4222222222222235
1616654782.0,144.9514075,-37.82032616666667,322.1,0.477777777777779
1616654783.0,144.951411,-37.820336,323.1,0.5444444444444483
1616654784.0,144.95141266666667,-37.82033283333333,324.2,0.6444444444444457
1616654785.0,144.95141766666666,-37.8203325,325.2,0.7000000000000013
1616654786.0,144.95142316666667,-37.82034083333333,326.3,0.7666666666666705
1616654787.0,144.95142616666666,-37.820350166666664,326.8,0.822222222222226
1616654788.0,144.95143016666665,-37.82035883333333,327.9,0.8666666666666616
1616654789.0,144.95143233333334,-37.820372666666664,329.0,0.9111111111111099
1616654790.0,144.95142966666666,-37.820377,329.7,0.9555555555555517
1616654791.0,144.95142616666666,-37.82037433333333,330.8,0.9666666666666655
1616654792.0,144.9514265,-37.82038283333333,331.9,0.9777777777777727
1616654793.0,144.95142183333334,-37.82037666666667,333.0,0.9777777777777791
1616654794.0,144.95141783333332,-37.820368,334.0,0.9777777777777791
1616654795.0,144.95141716666666,-37.82036266666667,335.3,1.0
1616654796.0,144.951415,-37.82035666666667,336.6,1.0888888888888901
1616654797.0,144.95140883333335,-37.8203445,337.9,1.1111111111111112
1616654798.0,144.95140516666666,-37.82033666666667,339.2,1.133333333333332
1616654799.0,144.95140383333333,-37.8203335,340.4,1.1888888888888876
1616654800.0,144.95140733333332,-37.82033883333333,341.5,1.1888888888888876
1616654801.0,144.95140483333333,-37.82034,341.9,1.1111111111111112
1616654802.0,144.9514005,-37.820338166666666,342.9,1.0999999999999974
1616654803.0,144.95139833333334,-37.820335,343.9,1.0999999999999974
1616654804.0,144.95138583333335,-37.820333833333336,344.2,0.9888888888888864
1616654805.0,144.9513795,-37.82032516666666,345.0,0.9333333333333308
1616654806.0,144.95137833333334,-37.820316,345.8,0.8777777777777815
1616654807.0,144.95137016666666,-37.82030133333333,346.0,0.7555555555555569
1616654808.0,144.95136416666668,-37.8203035,346.7,0.7000000000000013
1616654809.0,144.95135733333333,-37.8202885,347.1,0.6222222222222248
1616654810.0,144.95135816666667,-37.82027683333333,347.0,0.5666666666666692
1616654811.0,144.95135683333334,-37.820266333333336,347.4,0.5
1616654812.0,144.95135433333334,-37.82025316666667,347.7,0.4222222222222235
1616654813.0,144.95135366666668,-37.8202415,347.5,0.3666666666666679
1616654814.0,144.95134783333333,-37.82022333333333,347.8,0.3111111111111124
1616654815.0,144.9513405,-37.8202095,348.3,0.2777777777777778
1616654816.0,144.9513375,-37.82019,348.1,0.23333333333333586
1616654817.0,144.95132933333332,-37.8201695,348.7,0.2222222222222222
1616654818.0,144.95132483333333,-37.82015466666667,349.2,0.23333333333332953
1616654819.0,144.95131883333335,-37.82012833333334,349.3,0.2555555555555568
1616654820.0,144.95131633333332,-37.820111,349.8,0.26666666666667044
1616654821.0,144.95131333333333,-37.820089333333335,350.1,0.26666666666667044
1616654822.0,144.9513095,-37.82006633333334,350.6,0.344444444444447
1616654823.0,144.951304,-37.82004216666667,351.0,0.3555555555555543
1616654824.0,144.95129783333334,-37.820017666666665,351.6,0.3666666666666679
1616654825.0,144.95130333333333,-37.8200195,351.8,0.4111111111111099
1616654826.0,144.951304,-37.820014,351.6,0.322222222222226
1616654827.0,144.95129833333334,-37.820001166666664,351.1,0.2111111111111149
