epoch, lon, lat, alt, ascent_rate 
1616657938.0,144.95085633333332,-37.8191285,371.7,0.0
1616657939.0,144.95085466666666,-37.819123166666664,369.6,0.0
1616657940.0,144.95085633333332,-37.81911733333333,367.8,0.0
1616657941.0,144.95085766666668,-37.81911733333333,366.1,0.0
1616657942.0,144.950853,-37.819115333333336,364.7,0.0
1616657943.0,144.950852,-37.8191115,362.8,0.0
1616657944.0,144.95084933333334,-37.81910666666667,361.1,0.0
1616657945.0,144.950847,-37.8191075,359.9,0.0
1616657946.0,144.95084483333332,-37.8191085,358.6,0.0
1616657947.0,144.950849,-37.81911016666667,357.2,-1.6111111111111112
1616657948.0,144.95084566666668,-37.81910933333333,356.4,-1.4666666666666717
1616657949.0,144.95084583333335,-37.819106166666664,355.3,-1.3888888888888888
1616657950.0,144.95084416666666,-37.81910233333333,353.9,-1.3555555555555605
1616657951.0,144.95084666666668,-37.8191035,352.9,-1.3111111111111124
1616657952.0,144.95084416666666,-37.819103,352.1,-1.1888888888888876
1616657953.0,144.95084466666665,-37.81910333333333,351.4,-1.0777777777777828
1616657954.0,144.95084433333332,-37.8191015,350.6,-1.0333333333333283
1616657955.0,144.950847,-37.81909983333333,349.8,-0.9777777777777791
1616657956.0,144.9508505,-37.8190975,348.9,-0.9222222222222235
1616657957.0,144.95085416666666,-37.819099,348.5,-0.8777777777777752
1616657958.0,144.9508585,-37.819100166666665,347.8,-0.8333333333333334
1616657959.0,144.95086383333333,-37.819098833333335,347.1,-0.7555555555555505
1616657960.0,144.9508695,-37.81909783333333,346.3,-0.7333333333333295
1616657961.0,144.95087583333333,-37.819097166666666,344.9,-0.800000000000005
1616657962.0,144.95088066666668,-37.819096333333334,344.0,-0.8222222222222197
1616657963.0,144.95088566666666,-37.819095833333336,343.0,-0.844444444444447
1616657964.0,144.95089133333335,-37.81909683333333,342.0,-0.8666666666666679
1616657965.0,144.950896,-37.81909666666667,341.2,-0.8555555555555543
1616657966.0,144.95090016666666,-37.819097,340.7,-0.8666666666666679
1616657967.0,144.95090283333334,-37.81909733333333,340.3,-0.8333333333333334
1616657968.0,144.9509065,-37.81909816666667,339.6,-0.8333333333333334
1616657969.0,144.95090883333333,-37.81909666666667,338.9,-0.822222222222226
1616657970.0,144.9509105,-37.819096333333334,338.8,-0.677777777777774
1616657971.0,144.95091283333332,-37.81909566666667,338.2,-0.6444444444444457
1616657972.0,144.9509145,-37.819094666666665,337.4,-0.6222222222222248
1616657973.0,144.95091433333334,-37.819094,337.6,-0.4888888888888864
1616657974.0,144.95091616666667,-37.81909266666667,336.7,-0.5
1616657975.0,144.950917,-37.81909,336.0,-0.5222222222222209
1616657976.0,144.95091733333334,-37.8190875,335.6,-0.5222222222222209
1616657977.0,144.9509195,-37.819087333333336,335.5,-0.4555555555555581
1616657978.0,144.950922,-37.819087833333334,335.4,-0.3888888888888889
1616657979.0,144.9509225,-37.8190865,335.5,-0.3666666666666679
1616657980.0,144.950925,-37.81908816666667,335.7,-0.2777777777777778
1616657981.0,144.950925,-37.81908683333333,336.5,-0.09999999999999748
1616657982.0,144.95092433333335,-37.819085666666666,337.3,-0.033333333333334596
1616657983.0,144.9509235,-37.81908333333333,337.8,0.12222222222222474
1616657984.0,144.950921,-37.81907916666667,338.0,0.2222222222222222
1616657985.0,144.9509185,-37.81907616666667,338.6,0.3333333333333333
1616657986.0,144.9509175,-37.8190745,338.6,0.344444444444447
1616657987.0,144.95091916666667,-37.819074,338.1,0.30000000000000504
1616657988.0,144.95091966666666,-37.81907266666666,337.8,0.2555555555555568
1616657989.0,144.950921,-37.81907233333333,337.3,0.1777777777777803
1616657990.0,144.95092133333333,-37.819069999999996,336.9,0.04444444444444192
1616657991.0,144.95092116666666,-37.81906766666667,336.8,-0.05555555555555555
1616657992.0,144.95092166666666,-37.81906566666667,336.6,-0.13333333333333208
1616657993.0,144.95092283333332,-37.81906516666667,336.4,-0.1777777777777803
1616657994.0,144.95092266666666,-37.81906333333333,336.1,-0.2777777777777778
1616657995.0,144.95092266666666,-37.81906133333333,335.8,-0.3111111111111124
1616657996.0,144.95092266666666,-37.81905916666667,335.6,-0.2777777777777778
1616657997.0,144.95092316666666,-37.81905716666667,335.0,-0.3111111111111124
1616657998.0,144.95092466666668,-37.819055166666665,334.1,-0.3555555555555543
1616657999.0,144.95092583333334,-37.819052166666665,332.6,-0.47777777777777275
1616658000.0,144.95092916666667,-37.819051,330.9,-0.6555555555555593
1616658001.0,144.95093316666666,-37.81905,329.4,-0.800000000000005
1616658002.0,144.950937,-37.81904983333333,328.1,-0.9222222222222172
1616658003.0,144.95094316666666,-37.8190515,326.5,-1.066666666666669
1616658004.0,144.95094933333334,-37.81905416666667,325.2,-1.1777777777777803
1616658005.0,144.95095383333333,-37.819055,323.9,-1.3000000000000052
1616658006.0,144.95095983333334,-37.8190565,322.5,-1.3888888888888888
1616658007.0,144.95096566666666,-37.81905783333333,320.7,-1.4888888888888927
1616658008.0,144.95097133333334,-37.81905783333333,319.0,-1.5111111111111137
1616658009.0,144.95097666666666,-37.81905866666666,317.5,-1.4888888888888863
1616658010.0,144.95098233333334,-37.81906,315.9,-1.5
1616658011.0,144.95098766666666,-37.819062833333334,314.7,-1.4888888888888927
1616658012.0,144.95099366666668,-37.819064,313.2,-1.477777777777779
1616658013.0,144.9509995,-37.81906566666667,311.8,-1.4888888888888863
1616658014.0,144.951004,-37.81906583333333,310.5,-1.4888888888888863
1616658015.0,144.95100783333334,-37.81906633333333,309.4,-1.4555555555555582
1616658016.0,144.95101116666666,-37.81906583333333,308.3,-1.3777777777777753
