epoch, lon, lat, alt, ascent_rate 
1616653153.0,0.0,0.0,0.0,0.0
1616653154.0,0.0,0.0,0.0,0.0
1616653155.0,0.0,0.0,0.0,0.0
1616653156.0,0.0,0.0,0.0,0.0
1616653157.0,0.0,0.0,0.0,0.0
1616653158.0,0.0,0.0,0.0,0.0
1616653159.0,0.0,0.0,0.0,0.0
1616653160.0,0.0,0.0,0.0,0.0
1616653161.0,0.0,0.0,0.0,0.0
1616653162.0,0.0,0.0,0.0,0.0
1616653163.0,0.0,0.0,0.0,0.0
1616653164.0,0.0,0.0,0.0,0.0
1616653165.0,0.0,0.0,0.0,0.0
1616653166.0,0.0,0.0,0.0,0.0
1616653167.0,0.0,0.0,0.0,0.0
1616653168.0,0.0,0.0,0.0,0.0
1616653169.0,0.0,0.0,0.0,0.0
1616653170.0,0.0,0.0,0.0,0.0
1616653171.0,0.0,0.0,0.0,0.0
1616653172.0,0.0,0.0,0.0,0.0
1616653173.0,0.0,0.0,0.0,0.0
1616653174.0,0.0,0.0,0.0,0.0
1616653175.0,0.0,0.0,0.0,0.0
1616653176.0,0.0,0.0,0.0,0.0
1616653177.0,0.0,0.0,0.0,0.0
1616653178.0,0.0,0.0,0.0,0.0
1616653179.0,0.0,0.0,0.0,0.0
1616653180.0,0.0,0.0,0.0,0.0
1616653181.0,0.0,0.0,0.0,0.0
1616653182.0,0.0,0.0,0.0,0.0
1616653183.0,0.0,0.0,0.0,0.0
1616653184.0,0.0,0.0,0.0,0.0
1616653185.0,0.0,0.0,0.0,0.0
1616653186.0,0.0,0.0,0.0,0.0
1616653187.0,0.0,0.0,0.0,0.0
1616653188.0,0.0,0.0,0.0,0.0
1616653189.0,0.0,0.0,0.0,0.0
1616653190.0,0.0,0.0,0.0,0.0
1616653191.0,0.0,0.0,0.0,0.0
1616653192.0,0.0,0.0,0.0,0.0
1616653193.0,0.0,0.0,0.0,0.0
1616653194.0,0.0,0.0,0.0,0.0
1616653195.0,0.0,0.0,0.0,0.0
1616653196.0,0.0,0.0,0.0,0.0
1616653197.0,0.0,0.0,0.0,0.0
1616653198.0,0.0,0.0,0.0,0.0
1616653199.0,0.0,0.0,0.0,0.0
1616653200.0,0.0,0.0,0.0,0.0
1616653201.0,0.0,0.0,0.0,0.0
1616653202.0,0.0,0.0,0.0,0.0
1616653203.0,0.0,0.0,0.0,0.0
1616653204.0,0.0,0.0,0.0,0.0
1616653205.0,0.0,0.0,0.0,0.0
1616653206.0,0.0,0.0,0.0,0.0
1616653207.0,0.0,0.0,0.0,0.0
1616653208.0,0.0,0.0,0.0,0.0
1616653209.0,0.0,0.0,0.0,0.0
1616653210.0,0.0,0.0,0.0,0.0
1616653211.0,0.0,0.0,0.0,0.0
1616653212.0,0.0,0.0,0.0,0.0
1616653213.0,0.0,0.0,0.0,0.0
1616653214.0,0.0,0.0,0.0,0.0
1616653215.0,0.0,0.0,0.0,0.0
1616653216.0,0.0,0.0,0.0,0.0
1616653217.0,0.0,0.0,0.0,0.0
1616653218.0,0.0,0.0,0.0,0.0
1616653219.0,0.0,0.0,0.0,0.0
1616653220.0,0.0,0.0,0.0,0.0
1616653221.0,0.0,0.0,0.0,0.0
1616653222.0,0.0,0.0,0.0,0.0
1616653223.0,0.0,0.0,0.0,0.0
1616653224.0,0.0,0.0,0.0,0.0
1616653225.0,0.0,0.0,0.0,0.0
1616653226.0,0.0,0.0,0.0,0.0
1616653227.0,0.0,0.0,0.0,0.0
1616653228.0,0.0,0.0,0.0,0.0
1616653229.0,0.0,0.0,0.0,0.0
1616653230.0,0.0,0.0,0.0,0.0
1616653231.0,0.0,0.0,0.0,0.0
1616653232.0,0.0,0.0,0.0,0.0
1616653233.0,0.0,0.0,0.0,0.0
1616653234.0,0.0,0.0,0.0,0.0
1616653235.0,0.0,0.0,0.0,0.0
1616653236.0,0.0,0.0,0.0,0.0
1616653237.0,0.0,0.0,0.0,0.0
1616653238.0,0.0,0.0,0.0,0.0
1616653239.0,0.0,0.0,0.0,0.0
1616653240.0,0.0,0.0,0.0,0.0
1616653241.0,0.0,0.0,0.0,0.0
1616653242.0,0.0,0.0,0.0,0.0
1616653243.0,0.0,0.0,0.0,0.0
1616653244.0,0.0,0.0,0.0,0.0
1616653245.0,0.0,0.0,0.0,0.0
1616653246.0,0.0,0.0,0.0,0.0
1616653247.0,0.0,0.0,0.0,0.0
1616653248.0,0.0,0.0,0.0,0.0
