epoch, lon, lat, alt, ascent_rate 
1616653884.0,144.95084366666666,-37.819169,26.5,0.0
1616653885.0,144.95084933333334,-37.819166833333334,26.1,0.0
1616653886.0,144.950855,-37.81916366666667,25.8,0.0
1616653887.0,144.95086033333334,-37.819166333333335,25.3,0.0
1616653888.0,144.95086716666665,-37.819165166666664,24.9,0.0
1616653889.0,144.950873,-37.819160833333335,24.6,0.0
1616653890.0,144.95088566666666,-37.81916966666667,24.5,0.0
1616653891.0,144.95089183333334,-37.81917833333333,24.8,0.0
1616653892.0,144.95089983333332,-37.81918266666667,25.8,0.0
1616653893.0,144.95091316666668,-37.8191945,27.0,0.05555555555555555
1616653894.0,144.95092566666668,-37.81920683333333,28.8,0.29999999999999993
1616653895.0,144.95094316666666,-37.81922933333333,30.5,0.5222222222222221
1616653896.0,144.95095733333332,-37.819244,32.5,0.7999999999999999
1616653897.0,144.95097566666666,-37.81927016666667,34.2,1.0333333333333339
1616653898.0,144.9509975,-37.81929983333333,36.4,1.311111111111111
1616653899.0,144.9510215,-37.819337833333336,38.4,1.5444444444444443
1616653900.0,144.95104233333333,-37.819373666666664,40.0,1.6888888888888889
1616653901.0,144.95106333333334,-37.81940216666667,41.8,1.7777777777777775
1616653902.0,144.9510895,-37.819440166666666,43.3,1.811111111111111
1616653903.0,144.95111333333332,-37.819474666666665,44.5,1.7444444444444445
1616653904.0,144.95113816666668,-37.819500166666664,45.9,1.711111111111111
1616653905.0,144.95116316666667,-37.81951933333333,46.7,1.5777777777777782
1616653906.0,0.0,0.0,0.0,-3.8000000000000003
1616653907.0,144.95118233333332,-37.81954966666667,72.8,4.044444444444444
1616653908.0,144.95120283333333,-37.8195705,73.3,3.8777777777777778
1616653909.0,144.95122566666666,-37.81958616666667,73.7,3.744444444444445
1616653910.0,144.95124966666666,-37.81959783333333,74.0,3.577777777777778
1616653911.0,144.95127616666667,-37.81962016666667,74.2,3.433333333333334
1616653912.0,144.95130466666666,-37.81962933333333,74.2,3.3000000000000003
1616653913.0,144.95132683333333,-37.81964133333334,74.2,3.144444444444445
1616653914.0,144.95135066666666,-37.819657,74.2,3.0555555555555554
1616653915.0,144.951372,-37.819674166666665,74.1,8.233333333333333
1616653916.0,144.95137466666668,-37.81968066666667,74.5,0.18888888888888922
1616653917.0,144.95138366666666,-37.81967683333333,73.9,0.06666666666666761
1616653918.0,144.9513945,-37.81968666666667,73.4,-0.03333333333333302
1616653919.0,144.951405,-37.819692833333335,72.9,-0.1222222222222216
1616653920.0,144.95141833333332,-37.819702166666666,72.6,-0.17777777777777873
1616653921.0,144.9514335,-37.819711833333336,72.1,-0.23333333333333428
1616653922.0,144.95144633333334,-37.81971166666666,71.8,-0.2666666666666673
1616653923.0,144.95145566666667,-37.81971866666667,71.5,-0.3000000000000003
1616653924.0,144.95146366666665,-37.819736166666665,71.2,-0.3222222222222213
1616653925.0,144.95140616666666,-37.8196585,71.1,-0.37777777777777843
1616653926.0,144.95135816666667,-37.819584,71.1,-0.3111111111111124
1616653927.0,144.95130233333333,-37.8195125,71.0,-0.2666666666666673
1616653928.0,144.951272,-37.8194635,70.8,-0.23333333333333428
1616653929.0,144.951256,-37.81944516666667,70.6,-0.2222222222222222
1616653930.0,144.95124816666666,-37.8194245,70.4,-0.18888888888888763
1616653931.0,144.95123266666667,-37.81940483333333,70.3,-0.16666666666666666
1616653932.0,144.95123833333332,-37.819399,70.3,-0.13333333333333364
1616653933.0,144.95123133333334,-37.81938383333333,70.5,-0.0777777777777781
1616653934.0,144.951231,-37.819376,70.7,-0.044444444444443496
1616653935.0,144.951228,-37.81936966666667,71.0,-0.01111111111111048
1616653936.0,144.95122683333332,-37.819367166666666,71.4,0.04444444444444508
1616653937.0,144.9512255,-37.81935216666667,71.9,0.12222222222222318
1616653938.0,144.95122566666666,-37.81934666666667,72.3,0.18888888888888922
1616653939.0,144.95122683333332,-37.81934,72.7,0.25555555555555526
1616653940.0,144.95122416666666,-37.81933083333333,73.0,0.3000000000000003
1616653941.0,144.95122466666666,-37.819319666666665,73.3,0.3333333333333333
