p0x,p0y,p1x,p1y,p2x,p2y,p3x,p3y,p4x,p4y,l0x,l0y,l1x,l1y,l2x,l2y,l3x,l3y,l4x,l4y,iteration,execution_time,gps0_lon,gps0_lat,gps0_alt,gps1_lon,gps1_lat,gps1_alt,gps2_lon,gps2_lat,gps2_alt,gps3_lon,gps3_lat,gps3_alt,gps4_lon,gps4_lat,gps4_alt
1.0,1.0,-3033526.90248,-3909539.39455,96933.6056432,84923.5794734,82860.0649791,105942.633879,75141.1814831,49505.8602261,1.0,1.0,-3033522.90248,-3909544.39455,96939.2826383,84926.7858683,82856.2207096,105950.282325,75151.9886792,49500.2062493,49,54.73980975151062,1.0,1.0,1.0,0.0,0.0,0.0,143.1362385,-35.84156328,63.2729524,143.3707744,-35.96631476,64.82851725,142.7455498,-36.040458,67.94230849
1.0,1.0,-3033526.90248,-3909539.39455,96933.6056432,84923.5794734,82860.0649791,105942.633879,75141.1814831,49505.8602261,1.0,1.0,-3033522.90248,-3909541.39455,96938.1821559,84926.7353215,82859.8267637,105947.487399,75152.2657637,49499.0688914,49,54.64616870880127,1.0,1.0,1.0,0.0,0.0,0.0,143.1362385,-35.84156328,63.2729524,143.3707744,-35.96631476,64.82851725,142.7455498,-36.040458,67.94230849
1.0,1.0,-3033526.90248,-3909539.39455,96933.6056432,84923.5794734,82860.0649791,105942.633879,75141.1814831,49505.8602261,1.0,1.0,-3033522.90248,-3909532.39455,96940.8416771,84926.8810384,82858.1520421,105951.187344,75151.7362222,49500.018017,49,54.85531497001648,1.0,1.0,1.0,0.0,0.0,0.0,143.1362385,-35.84156328,63.2729524,143.3707744,-35.96631476,64.82851725,142.7455498,-36.040458,67.94230849
1.0,1.0,-3033526.90248,-3909539.39455,96933.6056432,84923.5794734,82860.0649791,105942.633879,75141.1814831,49505.8602261,1.0,1.0,-3033534.90248,-3909543.39455,96941.61143,84927.910491,82858.6097646,105951.674971,75139.4619169,49507.5258811,49,53.22199845314026,1.0,1.0,1.0,0.0,0.0,0.0,143.1362385,-35.84156328,63.2729524,143.3707744,-35.96631476,64.82851725,142.7455498,-36.040458,67.94230849
1.0,1.0,-3033526.90248,-3909539.39455,96933.6056432,84923.5794734,82860.0649791,105942.633879,75141.1814831,49505.8602261,1.0,1.0,-3033525.90248,-3909544.39455,96936.5263553,84925.0570796,82859.9415622,105947.195029,75155.3048486,49498.0389098,49,54.18013095855713,1.0,1.0,1.0,0.0,0.0,0.0,143.1362385,-35.84156328,63.2729524,143.3707744,-35.96631476,64.82851725,142.7455498,-36.040458,67.94230849
1.0,1.0,-3033526.90248,-3909539.39455,96933.6056432,84923.5794734,82860.0649791,105942.633879,75141.1814831,49505.8602261,1.0,1.0,-3033527.90248,-3909549.39455,96940.432694,84927.9070365,82854.4502286,105948.205048,75149.0310167,49500.1901304,49,53.667112827301025,1.0,1.0,1.0,0.0,0.0,0.0,143.1362385,-35.84156328,63.2729524,143.3707744,-35.96631476,64.82851725,142.7455498,-36.040458,67.94230849
1.0,1.0,-3033526.90248,-3909539.39455,96933.6056432,84923.5794734,82860.0649791,105942.633879,75141.1814831,49505.8602261,1.0,1.0,-3033517.90248,-3909531.39455,96939.3983356,84926.1143199,82859.2146216,105949.356336,75151.9671024,49502.7333045,49,54.14575266838074,1.0,1.0,1.0,0.0,0.0,0.0,143.1362385,-35.84156328,63.2729524,143.3707744,-35.96631476,64.82851725,142.7455498,-36.040458,67.94230849
1.0,1.0,-3033526.90248,-3909539.39455,96933.6056432,84923.5794734,82860.0649791,105942.633879,75141.1814831,49505.8602261,1.0,1.0,-3033526.90248,-3909548.39455,96938.7285742,84926.721568,82867.4024263,105947.563731,75155.7272061,49500.2435538,49,55.88303589820862,1.0,1.0,1.0,0.0,0.0,0.0,143.1362385,-35.84156328,63.2729524,143.3707744,-35.96631476,64.82851725,142.7455498,-36.040458,67.94230849
1.0,1.0,-3033526.90248,-3909539.39455,96933.6056432,84923.5794734,82860.0649791,105942.633879,75141.1814831,49505.8602261,1.0,1.0,-3033535.90248,-3909533.39455,96938.0104288,84926.4566286,82867.9580105,105946.538747,75141.5354883,49508.1297975,49,54.59908080101013,1.0,1.0,1.0,0.0,0.0,0.0,143.1362385,-35.84156328,63.2729524,143.3707744,-35.96631476,64.82851725,142.7455498,-36.040458,67.94230849
1.0,1.0,-3033526.90248,-3909539.39455,96933.6056432,84923.5794734,82860.0649791,105942.633879,75141.1814831,49505.8602261,1.0,1.0,-3033531.90248,-3909531.39455,96940.0625827,84927.3990677,82862.4705412,105944.607131,75145.4727399,49501.8547317,49,55.50178503990173,1.0,1.0,1.0,0.0,0.0,0.0,143.1362385,-35.84156328,63.2729524,143.3707744,-35.96631476,64.82851725,142.7455498,-36.040458,67.94230849
1.0,1.0,-3033526.90248,-3909539.39455,96933.6056432,84923.5794734,82860.0649791,105942.633879,75141.1814831,49505.8602261,1.0,1.0,-3033527.90248,-3909549.39455,96939.4034142,84925.6280801,82862.4015766,105945.45255,75146.2831313,49502.19712,49,54.34623670578003,1.0,1.0,1.0,0.0,0.0,0.0,143.1362385,-35.84156328,63.2729524,143.3707744,-35.96631476,64.82851725,142.7455498,-36.040458,67.94230849
1.0,1.0,-3033526.90248,-3909539.39455,96933.6056432,84923.5794734,82860.0649791,105942.633879,75141.1814831,49505.8602261,1.0,1.0,-3033532.90248,-3909545.39455,96936.2222973,84924.4254749,82857.2326057,105950.229882,75145.6338937,49504.7635186,49,57.05518054962158,1.0,1.0,1.0,0.0,0.0,0.0,143.1362385,-35.84156328,63.2729524,143.3707744,-35.96631476,64.82851725,142.7455498,-36.040458,67.94230849
1.0,1.0,-3033526.90248,-3909539.39455,96933.6056432,84923.5794734,82860.0649791,105942.633879,75141.1814831,49505.8602261,1.0,1.0,-3033521.90248,-3909534.39455,96936.5209843,84925.6498823,82861.050356,105948.432444,75143.9817656,49503.3400167,49,54.54105830192566,1.0,1.0,1.0,0.0,0.0,0.0,143.1362385,-35.84156328,63.2729524,143.3707744,-35.96631476,64.82851725,142.7455498,-36.040458,67.94230849
1.0,1.0,-3033526.90248,-3909539.39455,96933.6056432,84923.5794734,82860.0649791,105942.633879,75141.1814831,49505.8602261,1.0,1.0,-3033535.90248,-3909536.39455,96938.1897897,84925.1689045,82864.1138689,105949.314975,75140.0715955,49510.0665577,49,54.510520935058594,1.0,1.0,1.0,0.0,0.0,0.0,143.1362385,-35.84156328,63.2729524,143.3707744,-35.96631476,64.82851725,142.7455498,-36.040458,67.94230849
1.0,1.0,-3033526.90248,-3909539.39455,96933.6056432,84923.5794734,82860.0649791,105942.633879,75141.1814831,49505.8602261,1.0,1.0,-3033529.90248,-3909542.39455,96938.7613344,84925.3486245,82860.3117713,105951.08467,75140.0855212,49508.9037191,49,58.19709753990173,1.0,1.0,1.0,0.0,0.0,0.0,143.1362385,-35.84156328,63.2729524,143.3707744,-35.96631476,64.82851725,142.7455498,-36.040458,67.94230849
