p0x,p0y,p1x,p1y,p2x,p2y,p3x,p3y,p4x,p4y,l0x,l0y,l1x,l1y,l2x,l2y,l3x,l3y,l4x,l4y,iteration,execution_time,gps0_lon,gps0_lat,gps0_alt,gps1_lon,gps1_lat,gps1_alt,gps2_lon,gps2_lat,gps2_alt,gps3_lon,gps3_lat,gps3_alt,gps4_lon,gps4_lat,gps4_alt
-3033526.90248,-3909539.39455,-3033526.90248,-3909539.39455,96933.6056432,84923.5794734,82860.0649791,105942.633879,75141.1814831,49505.8602261,-3033526.90248,-3909539.39455,-3033524.90248,-3909533.39455,96942.0296738,84928.0126176,82861.1040308,105946.870573,75150.1565181,49502.0209507,49,52.25796341896057,0.0,0.0,0.0,0.0,0.0,0.0,143.1362385,-35.84156328,63.2729524,143.3707744,-35.96631476,64.82851725,142.7455498,-36.040458,67.94230849
-3033526.90248,-3909539.39455,-3033526.90248,-3909539.39455,96933.6056432,84923.5794734,82860.0649791,105942.633879,75141.1814831,49505.8602261,-3033526.90248,-3909539.39455,-3033536.90248,-3909533.39455,96938.7585222,84926.3189252,82855.8608795,105950.058892,75139.3797132,49510.3377396,49,52.14658808708191,0.0,0.0,0.0,0.0,0.0,0.0,143.1362385,-35.84156328,63.2729524,143.3707744,-35.96631476,64.82851725,142.7455498,-36.040458,67.94230849
-3033526.90248,-3909539.39455,-3033526.90248,-3909539.39455,96933.6056432,84923.5794734,82860.0649791,105942.633879,75141.1814831,49505.8602261,-3033526.90248,-3909539.39455,-3033530.90248,-3909546.39455,96938.9643411,84926.4695973,82860.4399676,105943.50937,75147.124278,49500.9136125,49,52.00516414642334,0.0,0.0,0.0,0.0,0.0,0.0,143.1362385,-35.84156328,63.2729524,143.3707744,-35.96631476,64.82851725,142.7455498,-36.040458,67.94230849
-3033526.90248,-3909539.39455,-3033526.90248,-3909539.39455,96933.6056432,84923.5794734,82860.0649791,105942.633879,75141.1814831,49505.8602261,-3033526.90248,-3909539.39455,-3033532.90248,-3909542.39455,96936.6016091,84925.0795133,82856.6892506,105951.352479,75141.1872457,49507.6413429,49,53.48823308944702,0.0,0.0,0.0,0.0,0.0,0.0,143.1362385,-35.84156328,63.2729524,143.3707744,-35.96631476,64.82851725,142.7455498,-36.040458,67.94230849
-3033526.90248,-3909539.39455,-3033526.90248,-3909539.39455,96933.6056432,84923.5794734,82860.0649791,105942.633879,75141.1814831,49505.8602261,-3033526.90248,-3909539.39455,-3033522.90248,-3909541.39455,96940.4751001,84927.3429149,82863.1560682,105945.440748,75159.8399169,49498.2309566,49,54.020263671875,0.0,0.0,0.0,0.0,0.0,0.0,143.1362385,-35.84156328,63.2729524,143.3707744,-35.96631476,64.82851725,142.7455498,-36.040458,67.94230849
-3033526.90248,-3909539.39455,-3033526.90248,-3909539.39455,96933.6056432,84923.5794734,82860.0649791,105942.633879,75141.1814831,49505.8602261,-3033526.90248,-3909539.39455,-3033520.90248,-3909531.39455,96941.1114381,84927.5122968,82863.888333,105946.28966,75144.4963134,49503.0494226,49,53.58990001678467,0.0,0.0,0.0,0.0,0.0,0.0,143.1362385,-35.84156328,63.2729524,143.3707744,-35.96631476,64.82851725,142.7455498,-36.040458,67.94230849
-3033526.90248,-3909539.39455,-3033526.90248,-3909539.39455,96933.6056432,84923.5794734,82860.0649791,105942.633879,75141.1814831,49505.8602261,-3033526.90248,-3909539.39455,-3033522.90248,-3909544.39455,96941.9928469,84927.9678798,82858.3282854,105946.541034,75155.6870762,49496.7222844,49,52.803417682647705,0.0,0.0,0.0,0.0,0.0,0.0,143.1362385,-35.84156328,63.2729524,143.3707744,-35.96631476,64.82851725,142.7455498,-36.040458,67.94230849
-3033526.90248,-3909539.39455,-3033526.90248,-3909539.39455,96933.6056432,84923.5794734,82860.0649791,105942.633879,75141.1814831,49505.8602261,-3033526.90248,-3909539.39455,-3033523.90248,-3909536.39455,96939.70073,84926.8816795,82861.6231724,105945.437543,75157.1092108,49498.7267682,49,52.37564754486084,0.0,0.0,0.0,0.0,0.0,0.0,143.1362385,-35.84156328,63.2729524,143.3707744,-35.96631476,64.82851725,142.7455498,-36.040458,67.94230849
-3033526.90248,-3909539.39455,-3033526.90248,-3909539.39455,96933.6056432,84923.5794734,82860.0649791,105942.633879,75141.1814831,49505.8602261,-3033526.90248,-3909539.39455,-3033517.90248,-3909540.39455,96939.5243477,84926.6447985,82859.3295744,105951.215727,75137.3084743,49511.3384089,49,53.24635553359985,0.0,0.0,0.0,0.0,0.0,0.0,143.1362385,-35.84156328,63.2729524,143.3707744,-35.96631476,64.82851725,142.7455498,-36.040458,67.94230849
-3033526.90248,-3909539.39455,-3033526.90248,-3909539.39455,96933.6056432,84923.5794734,82860.0649791,105942.633879,75141.1814831,49505.8602261,-3033526.90248,-3909539.39455,-3033517.90248,-3909537.39455,96938.9776073,84926.3942728,82855.3035049,105949.384414,75159.4596361,49498.5670436,49,54.10360932350159,0.0,0.0,0.0,0.0,0.0,0.0,143.1362385,-35.84156328,63.2729524,143.3707744,-35.96631476,64.82851725,142.7455498,-36.040458,67.94230849
-3033526.90248,-3909539.39455,-3033526.90248,-3909539.39455,96933.6056432,84923.5794734,82860.0649791,105942.633879,75141.1814831,49505.8602261,-3033526.90248,-3909539.39455,-3033534.90248,-3909549.39455,96939.0406893,84926.3259074,82861.0508742,105946.110254,75159.4281304,49495.733629,49,50.327428340911865,0.0,0.0,0.0,0.0,0.0,0.0,143.1362385,-35.84156328,63.2729524,143.3707744,-35.96631476,64.82851725,142.7455498,-36.040458,67.94230849
-3033526.90248,-3909539.39455,-3033526.90248,-3909539.39455,96933.6056432,84923.5794734,82860.0649791,105942.633879,75141.1814831,49505.8602261,-3033526.90248,-3909539.39455,-3033523.90248,-3909540.39455,96939.9359164,84926.8917582,82861.4750764,105944.282348,75161.0106239,49493.6380257,49,53.25879764556885,0.0,0.0,0.0,0.0,0.0,0.0,143.1362385,-35.84156328,63.2729524,143.3707744,-35.96631476,64.82851725,142.7455498,-36.040458,67.94230849
-3033526.90248,-3909539.39455,-3033526.90248,-3909539.39455,96933.6056432,84923.5794734,82860.0649791,105942.633879,75141.1814831,49505.8602261,-3033526.90248,-3909539.39455,-3033520.90248,-3909537.39455,96936.6176861,84925.0915122,82857.2675982,105947.889901,75138.9745053,49509.4356765,49,54.314266204833984,0.0,0.0,0.0,0.0,0.0,0.0,143.1362385,-35.84156328,63.2729524,143.3707744,-35.96631476,64.82851725,142.7455498,-36.040458,67.94230849
-3033526.90248,-3909539.39455,-3033526.90248,-3909539.39455,96933.6056432,84923.5794734,82860.0649791,105942.633879,75141.1814831,49505.8602261,-3033526.90248,-3909539.39455,-3033523.90248,-3909537.39455,96937.8367561,84925.8013524,82861.2161515,105942.505483,75155.8943513,49499.6285613,49,52.71399164199829,0.0,0.0,0.0,0.0,0.0,0.0,143.1362385,-35.84156328,63.2729524,143.3707744,-35.96631476,64.82851725,142.7455498,-36.040458,67.94230849
-3033526.90248,-3909539.39455,-3033526.90248,-3909539.39455,96933.6056432,84923.5794734,82860.0649791,105942.633879,75141.1814831,49505.8602261,-3033526.90248,-3909539.39455,-3033527.90248,-3909547.39455,96938.7355929,84926.3927691,82861.8177761,105943.300224,75152.0761536,49498.0879195,49,55.53503727912903,0.0,0.0,0.0,0.0,0.0,0.0,143.1362385,-35.84156328,63.2729524,143.3707744,-35.96631476,64.82851725,142.7455498,-36.040458,67.94230849
-3033526.90248,-3909539.39455,-3033526.90248,-3909539.39455,96933.6056432,84923.5794734,82860.0649791,105942.633879,75141.1814831,49505.8602261,-3033526.90248,-3909539.39455,-3033517.90248,-3909549.39455,96939.8368483,84926.8831761,82859.6630447,105947.377813,75138.3206704,49508.7256784,49,55.18305563926697,0.0,0.0,0.0,0.0,0.0,0.0,143.1362385,-35.84156328,63.2729524,143.3707744,-35.96631476,64.82851725,142.7455498,-36.040458,67.94230849
-3033526.90248,-3909539.39455,-3033526.90248,-3909539.39455,96933.6056432,84923.5794734,82860.0649791,105942.633879,75141.1814831,49505.8602261,-3033526.90248,-3909539.39455,-3033531.90248,-3909532.39455,96936.7552721,84925.1427825,82866.8145639,105948.820174,75142.2217465,49506.2617168,49,56.46625518798828,0.0,0.0,0.0,0.0,0.0,0.0,143.1362385,-35.84156328,63.2729524,143.3707744,-35.96631476,64.82851725,142.7455498,-36.040458,67.94230849
-3033526.90248,-3909539.39455,-3033526.90248,-3909539.39455,96933.6056432,84923.5794734,82860.0649791,105942.633879,75141.1814831,49505.8602261,-3033526.90248,-3909539.39455,-3033527.90248,-3909533.39455,96938.8027347,84926.3527995,82857.1552372,105950.432936,75152.4944102,49504.2362405,49,53.04597592353821,0.0,0.0,0.0,0.0,0.0,0.0,143.1362385,-35.84156328,63.2729524,143.3707744,-35.96631476,64.82851725,142.7455498,-36.040458,67.94230849
-3033526.90248,-3909539.39455,-3033526.90248,-3909539.39455,96933.6056432,84923.5794734,82860.0649791,105942.633879,75141.1814831,49505.8602261,-3033526.90248,-3909539.39455,-3033535.90248,-3909533.39455,96937.627256,84925.6244986,82865.6276164,105948.484721,75138.7745003,49506.5165327,49,53.954137086868286,0.0,0.0,0.0,0.0,0.0,0.0,143.1362385,-35.84156328,63.2729524,143.3707744,-35.96631476,64.82851725,142.7455498,-36.040458,67.94230849
-3033526.90248,-3909539.39455,-3033526.90248,-3909539.39455,96933.6056432,84923.5794734,82860.0649791,105942.633879,75141.1814831,49505.8602261,-3033526.90248,-3909539.39455,-3033536.90248,-3909533.39455,96938.5429724,84926.2974885,82860.5691246,105950.781256,75143.8171825,49507.7298186,49,53.00129175186157,0.0,0.0,0.0,0.0,0.0,0.0,143.1362385,-35.84156328,63.2729524,143.3707744,-35.96631476,64.82851725,142.7455498,-36.040458,67.94230849
-3033526.90248,-3909539.39455,-3033526.90248,-3909539.39455,96933.6056432,84923.5794734,82860.0649791,105942.633879,75141.1814831,49505.8602261,-3033526.90248,-3909539.39455,-3033519.90248,-3909539.39455,96937.4094937,84925.5600298,82862.2776517,105952.033452,75132.1464775,49515.1168353,49,51.76099729537964,0.0,0.0,0.0,0.0,0.0,0.0,143.1362385,-35.84156328,63.2729524,143.3707744,-35.96631476,64.82851725,142.7455498,-36.040458,67.94230849
-3033526.90248,-3909539.39455,-3033526.90248,-3909539.39455,96933.6056432,84923.5794734,82860.0649791,105942.633879,75141.1814831,49505.8602261,-3033526.90248,-3909539.39455,-3033523.90248,-3909549.39455,96939.0759895,84926.5227946,82863.4128202,105947.885471,75155.005068,49500.1953902,49,53.37504029273987,0.0,0.0,0.0,0.0,0.0,0.0,143.1362385,-35.84156328,63.2729524,143.3707744,-35.96631476,64.82851725,142.7455498,-36.040458,67.94230849
-3033526.90248,-3909539.39455,-3033526.90248,-3909539.39455,96933.6056432,84923.5794734,82860.0649791,105942.633879,75141.1814831,49505.8602261,-3033526.90248,-3909539.39455,-3033523.90248,-3909534.39455,96938.1903408,84926.0092353,82861.8766323,105946.648601,75150.820947,49500.9173759,49,53.52690362930298,0.0,0.0,0.0,0.0,0.0,0.0,143.1362385,-35.84156328,63.2729524,143.3707744,-35.96631476,64.82851725,142.7455498,-36.040458,67.94230849
-3033526.90248,-3909539.39455,-3033526.90248,-3909539.39455,96933.6056432,84923.5794734,82860.0649791,105942.633879,75141.1814831,49505.8602261,-3033526.90248,-3909539.39455,-3033521.90248,-3909541.39455,96936.3438667,84925.1760594,82856.9625837,105948.810451,75138.1548662,49510.6647228,49,52.031960010528564,0.0,0.0,0.0,0.0,0.0,0.0,143.1362385,-35.84156328,63.2729524,143.3707744,-35.96631476,64.82851725,142.7455498,-36.040458,67.94230849
-3033526.90248,-3909539.39455,-3033526.90248,-3909539.39455,96933.6056432,84923.5794734,82860.0649791,105942.633879,75141.1814831,49505.8602261,-3033526.90248,-3909539.39455,-3033531.90248,-3909546.39455,96937.7468591,84925.9190499,82859.4619686,105949.105208,75151.1576655,49502.36593,49,43.04220676422119,0.0,0.0,0.0,0.0,0.0,0.0,143.1362385,-35.84156328,63.2729524,143.3707744,-35.96631476,64.82851725,142.7455498,-36.040458,67.94230849
-3033526.90248,-3909539.39455,-3033526.90248,-3909539.39455,96933.6056432,84923.5794734,82860.0649791,105942.633879,75141.1814831,49505.8602261,-3033526.90248,-3909539.39455,-3033536.90248,-3909544.39455,96940.397259,84927.1102498,82861.1416471,105946.815401,75144.4826933,49505.5718111,49,52.46280264854431,0.0,0.0,0.0,0.0,0.0,0.0,143.1362385,-35.84156328,63.2729524,143.3707744,-35.96631476,64.82851725,142.7455498,-36.040458,67.94230849
-3033526.90248,-3909539.39455,-3033526.90248,-3909539.39455,96933.6056432,84923.5794734,82860.0649791,105942.633879,75141.1814831,49505.8602261,-3033526.90248,-3909539.39455,-3033520.90248,-3909531.39455,96939.4044798,84926.6023163,82860.9634203,105950.536079,75153.0708108,49500.9801264,49,53.03522825241089,0.0,0.0,0.0,0.0,0.0,0.0,143.1362385,-35.84156328,63.2729524,143.3707744,-35.96631476,64.82851725,142.7455498,-36.040458,67.94230849
-3033526.90248,-3909539.39455,-3033526.90248,-3909539.39455,96933.6056432,84923.5794734,82860.0649791,105942.633879,75141.1814831,49505.8602261,-3033526.90248,-3909539.39455,-3033533.90248,-3909545.39455,96937.5997237,84925.7714472,82858.0004818,105949.5427,75153.0512156,49502.4642352,49,52.164178133010864,0.0,0.0,0.0,0.0,0.0,0.0,143.1362385,-35.84156328,63.2729524,143.3707744,-35.96631476,64.82851725,142.7455498,-36.040458,67.94230849
