p0x,p0y,p1x,p1y,p2x,p2y,p3x,p3y,p4x,p4y,l0x,l0y,l1x,l1y,l2x,l2y,l3x,l3y,l4x,l4y,iteration,execution_time,gps0_lon,gps0_lat,gps0_alt,gps1_lon,gps1_lat,gps1_alt,gps2_lon,gps2_lat,gps2_alt,gps3_lon,gps3_lat,gps3_alt,gps4_lon,gps4_lat,gps4_alt
151,383,-3033526,-3909539,63278,96353,47460,77663,36087,88511,156.0,380.0,-3033532.0,-3909541.0,62786.0,95890.0,47332.0,77897.0,35016.0,86703.0,49,54.31161975860596,142,-36,128,0,0,0,143,-36,18768,143,-36,22204,143,-36,15332
148,383,151,376,63903,96889,47594,77302,37504,90933,150.0,387.0,-3033521.0,-3909548.0,63448.0,96515.0,47494.0,77576.0,36460.0,89178.0,49,54.69185280799866,142,-36,121,142,-36,129,143,-36,19091,143,-36,22587,143,-36,15595
150,382,157,371,64225,97136,47651,77077,38267,92237,149.0,383.0,136.0,380.0,64057.0,97016.0,47624.0,77199.0,37862.0,91565.0,49,22.808000087738037,142,-36,125,142,-36,136,143,-36,19271,143,-36,22801,143,-36,15742
150,384,155,374,64542,97354,47697,76825,39043,93564,150.0,383.0,156.0,368.0,64375.0,97257.0,47671.0,76962.0,38634.0,92886.0,49,22.63356041908264,142,-36,125,142,-36,137,143,-36,19461,143,-36,23025,143,-36,15896
149,342,-3033526,-3909539,64831,97526,47728,76562,39777,94820,151.0,383.0,141.0,373.0,64670.0,97443.0,47716.0,76711.0,39367.0,94128.0,49,23.29096031188965,142,-36,128,0,0,0,143,-36,19645,143,-36,23245,143,-36,16046
132,539,133,545,65087,97652,47745,76295,40455,95982,127.0,363.0,132.0,356.0,64957.0,97598.0,47735.0,76438.0,40101.0,95399.0,49,21.566650390625,142,-36,123,142,-36,130,143,-36,19822,143,-36,23454,143,-36,16190
74,785,72,789,65314,97738,47749,76027,41081,97054,125.0,730.0,114.0,731.0,65210.0,97714.0,47756.0,76150.0,40792.0,96566.0,49,18.809632539749146,142,-36,130,142,-36,126,143,-36,19989,143,-36,23653,143,-36,16326
-389,809,-394,810,65549,97796,47741,75709,41763,98223,-187.0,782.0,-194.0,782.0,65422.0,97777.0,47746.0,75888.0,41387.0,97600.0,49,23.757033824920654,142,-36,137,142,-36,131,143,-36,20179,143,-36,23877,143,-36,16480
-401,840,-405,841,65767,97812,47720,75366,42438,99370,-400.0,839.0,-407.0,840.0,65648.0,97817.0,47731.0,75561.0,42060.0,98746.0,49,24.772186040878296,142,-36,138,142,-36,133,143,-36,20372,143,-36,24107,143,-36,16638
-399,971,-398,968,65963,97784,47691,75008,43093,100459,-405.0,847.0,-411.0,846.0,65853.0,97810.0,47700.0,75226.0,42724.0,99870.0,49,24.443690299987793,142,-36,133,142,-36,132,143,-36,20566,143,-36,24336,143,-36,16795
-254,1066,-251,1063,66133,97715,47654,74641,43714,101468,-308.0,1000.0,-318.0,1004.0,66039.0,97765.0,47673.0,74852.0,43357.0,100907.0,49,24.271134853363037,142,-36,134,142,-36,133,143,-36,20755,143,-36,24560,143,-36,16949
-208,1143,-204,1139,66289,97624,47609,74260,44317,102421,-212.0,1112.0,-207.0,1105.0,66203.0,97684.0,47628.0,74485.0,43973.0,101896.0,49,24.175701141357422,142,-36,137,142,-36,135,143,-36,20944,143,-36,24785,143,-36,17103
-208,1144,-203,1137,66427,97523,47558,73881,44875,103280,-208.0,1144.0,-220.0,1142.0,66356.0,97582.0,47591.0,74082.0,44579.0,102844.0,49,22.08558416366577,142,-36,135,142,-36,147,143,-36,21125,143,-36,24999,143,-36,17250
-192,1145,-182,1143,66555,97407,47500,73489,45416,104089,-208.0,1142.0,-198.0,1133.0,66490.0,97472.0,47526.0,73702.0,45131.0,103683.0,49,21.63240694999695,142,-36,136,142,-36,138,143,-36,21305,143,-36,25213,143,-36,17397
-185,1151,-183,1150,66677,97269,47430,73063,45964,104882,-183.0,1148.0,-185.0,1145.0,66613.0,97351.0,47474.0,73295.0,45667.0,104460.0,49,25.005131721496582,142,-36,133,142,-36,136,143,-36,21494,143,-36,25438,143,-36,17551
-186,1149,-183,1150,66791,97113,47349,72612,46506,105637,-185.0,1150.0,-189.0,1147.0,66734.0,97202.0,47381.0,72865.0,46214.0,105253.0,49,25.106806755065918,142,-36,134,142,-36,134,143,-36,21688,143,-36,25667,143,-36,17709
-185,1148,-184,1149,66885,96956,47268,72188,46982,106274,-185.0,1148.0,-177.0,1143.0,66842.0,97041.0,47303.0,72400.0,46746.0,105978.0,49,20.475666761398315,142,-36,131,142,-36,130,143,-36,21864,142,-36,25876,143,-36,17852
-186,1147,-186,1147,66976,96769,47169,71706,47487,106919,-187.0,1148.0,-181.0,1145.0,66929.0,96880.0,47232.0,71972.0,47202.0,106573.0,49,24.080300092697144,142,-36,130,142,-36,129,143,-36,22058,142,-36,26106,143,-36,18010
-187,1147,-185,1147,67054,96569,47063,71221,47961,107494,-185.0,1147.0,-194.0,1147.0,67014.0,96691.0,47117.0,71505.0,47695.0,107181.0,49,24.24525761604309,142,-36,130,142,-36,129,143,-36,22247,142,-36,26330,143,-36,18164
-189,1147,-184,1148,67113,96380,46962,70778,48366,107957,-187.0,1146.0,-178.0,1138.0,67086.0,96475.0,47014.0,70998.0,48172.0,107740.0,49,19.785802364349365,142,-36,132,142,-36,128,143,-36,22415,142,-36,26529,143,-36,18300
-205,1149,-185,1151,67170,96151,46844,70264,48806,108428,-189.0,1146.0,-180.0,1141.0,67143.0,96275.0,46903.0,70539.0,48572.0,108198.0,49,23.996092557907104,142,-36,131,142,-36,127,143,-36,22604,142,-36,26753,143,-36,18454
-205,1149,-186,1153,67215,95907,46726,69735,49227,108844,-206.0,1150.0,-178.0,1150.0,67193.0,96044.0,46795.0,70022.0,48999.0,108627.0,49,23.895125150680542,142,-36,136,142,-36,128,143,-36,22793,142,-36,26978,143,-36,18608
-201,1148,-185,1153,67250,95648,46611,69191,49629,109210,-204.0,1149.0,-178.0,1143.0,67236.0,95796.0,46674.0,69490.0,49414.0,109018.0,49,24.270710468292236,142,-36,137,142,-36,130,143,-36,22982,142,-36,27202,143,-36,18762
-207,1154,-185,1150,67272,95392,46504,68671,49985,109521,-199.0,1143.0,-181.0,1144.0,67265.0,95522.0,46553.0,68926.0,49809.0,109377.0,49,21.001797676086426,142,-36,126,142,-36,128,143,-36,23159,142,-36,27411,143,-36,18906
-209,1156,-183,1151,67285,95117,46396,68125,50333,109807,-214.0,1164.0,-179.0,1143.0,67282.0,95267.0,46456.0,68412.0,50151.0,109665.0,49,21.90572452545166,142,-36,118,142,-36,126,143,-36,23339,142,-36,27626,143,-36,19053
-213,1150,-184,1148,67287,94806,46283,67525,50686,110080,-207.0,1153.0,-176.0,1140.0,67292.0,94985.0,46343.0,67865.0,50487.0,109938.0,49,24.68801736831665,142,-36,125,142,-36,127,143,-36,23533,142,-36,27855,143,-36,19210
-212,1151,-183,1147,67279,94487,46173,66924,51011,110311,-217.0,1153.0,-184.0,1142.0,67290.0,94668.0,46237.0,67254.0,50836.0,110194.0,49,24.104347944259644,142,-36,115,142,-36,126,143,-36,23722,142,-36,28079,143,-36,19364
-204,1143,-185,1146,67262,94199,46080,66392,51276,110483,-213.0,1148.0,-179.0,1140.0,67274.0,94340.0,46120.0,66649.0,51151.0,110411.0,49,17.835789918899536,142,-36,134,142,-36,126,143,-36,23885,142,-36,28273,143,-36,19497
-206,1149,-184,1147,67235,93845,45971,65748,51570,110654,-199.0,1146.0,-211.0,1159.0,67255.0,94046.0,46042.0,66100.0,51410.0,110565.0,49,25.567633628845215,142,-36,142,142,-36,126,143,-36,24079,142,-36,28503,143,-36,19655
-205,1154,-185,1145,67201,93485,45867,65103,51838,110786,-198.0,1152.0,-180.0,1140.0,67221.0,93677.0,45923.0,65442.0,51697.0,110723.0,49,23.65315818786621,142,-36,137,142,-36,128,143,-36,24268,142,-36,28727,143,-36,19809
-209,1158,-185,1144,67159,93104,45762,64428,52091,110886,-207.0,1156.0,-186.0,1139.0,67189.0,93322.0,45826.0,64801.0,51951.0,110842.0,49,25.203420400619507,142,-36,129,142,-36,127,143,-36,24461,142,-36,28957,143,-36,19966
-202,1158,-184,1146,67109,92702,45657,63722,52329,110950,-208.0,1151.0,-180.0,1139.0,67142.0,92926.0,45721.0,64104.0,52202.0,110926.0,49,25.253676652908325,142,-36,117,142,-36,130,143,-36,24659,142,-36,29191,143,-36,20127
-204,1148,-183,1148,67062,92359,45572,63127,52509,110976,-191.0,1157.0,-179.0,1140.0,67090.0,92526.0,45602.0,63416.0,52426.0,110973.0,49,18.849977731704712,142,-36,128,142,-36,127,143,-36,24823,142,-36,29385,143,-36,20260
-206,1144,-184,1146,67002,91959,45477,62440,52695,110973,-214.0,1144.0,-180.0,1138.0,67038.0,92176.0,45526.0,62811.0,52594.0,110985.0,49,23.13507103919983,142,-36,137,142,-36,128,143,-36,25008,142,-36,29604,143,-36,20411
-204,1145,-184,1147,66935,91547,45385,61738,52862,110938,-204.0,1146.0,-178.0,1136.0,66977.0,91763.0,45436.0,62097.0,52777.0,110964.0,49,22.574004888534546,142,-36,134,142,-36,125,143,-36,25192,142,-36,29824,143,-36,20561
-205,1141,-185,1147,66867,91154,45301,61073,53000,110877,-203.0,1143.0,-179.0,1134.0,66908.0,91355.0,45337.0,61411.0,52932.0,110918.0,49,19.690466165542603,142,-36,142,142,-36,126,143,-36,25364,142,-36,30028,143,-36,20701
-206,1140,-184,1147,66783,90699,45209,60310,53143,110785,-208.0,1141.0,-178.0,1140.0,66835.0,90955.0,45262.0,60735.0,53059.0,110842.0,49,24.807061910629272,142,-36,135,142,-36,130,143,-36,25558,142,-36,30257,143,-36,20859
-206,1146,-185,1148,66695,90252,45124,59566,53270,110685,-200.0,1144.0,-184.0,1142.0,66748.0,90495.0,45181.0,59961.0,53202.0,110745.0,49,22.96751594543457,142,-36,136,142,-36,130,143,-36,25743,142,-36,30476,143,-36,21009
-199,1147,-184,1148,66602,89804,45043,58826,53386,110575,-203.0,1149.0,-181.0,1141.0,66659.0,90044.0,45089.0,59210.0,53330.0,110636.0,49,21.855961799621582,142,-36,144,142,-36,128,143,-36,25923,142,-36,30691,143,-36,21156
-200,1141,-185,1147,66497,89323,44960,58036,53499,110448,-196.0,1143.0,-178.0,1143.0,66561.0,89589.0,45017.0,58464.0,53440.0,110525.0,49,24.62096357345581,142,-36,147,142,-36,128,143,-36,26113,142,-36,30915,143,-36,21310
-196,1141,-185,1148,66403,88908,44886,57364,53587,110332,-200.0,1138.0,-183.0,1142.0,66452.0,89102.0,44937.0,57665.0,53550.0,110390.0,49,15.744561195373535,142,-36,155,142,-36,128,143,-36,26272,142,-36,30436,143,-36,21440
-188,1154,-186,1146,66289,88427,44790,56658,53680,110189,-199.0,1140.0,-178.0,1136.0,66357.0,88694.0,44855.0,57033.0,53628.0,110274.0,49,22.740760564804077,142,-36,146,142,-36,128,143,-36,26452,142,-36,29395,143,-36,21587
-204,1158,-187,1142,66186,88006,44700,56104,53753,110058,-197.0,1154.0,-186.0,1144.0,66238.0,88196.0,44748.0,56345.0,53718.0,110123.0,49,15.904212474822998,142,-36,138,142,-36,128,143,-36,26607,142,-36,28619,143,-36,21713
-210,1145,-185,1135,66068,87517,44590,55524,53829,109898,-209.0,1150.0,-184.0,1131.0,66132.0,87770.0,44661.0,55810.0,53794.0,109983.0,49,21.09731674194336,142,-36,130,142,-36,128,143,-36,26783,142,-36,27830,143,-36,21856
-209,1145,-183,1133,65935,86942,44455,54920,53906,109702,-219.0,1145.0,-184.0,1130.0,66017.0,87275.0,44532.0,55262.0,53868.0,109819.0,49,26.15145516395569,142,-36,137,142,-36,132,143,-36,26986,142,-36,27017,143,-36,22021
-202,1145,-183,1134,65813,86391,44321,54406,53970,109505,-207.0,1144.0,-179.0,1128.0,65885.0,86707.0,44416.0,54679.0,53930.0,109621.0,49,24.911525011062622,142,-36,134,142,-36,132,143,-36,27175,142,-36,26325,143,-36,22175
-206,1149,-184,1135,65689,85815,44207,53926,54026,109292,-212.0,1143.0,-183.0,1130.0,65761.0,86137.0,44269.0,54185.0,53992.0,109416.0,49,25.08313512802124,142,-36,142,142,-36,128,143,-36,27368,142,-36,25672,143,-36,22332
-202,1143,-187,1136,65581,85291,44131,53534,54068,109091,-203.0,1144.0,-183.0,1128.0,65640.0,85555.0,44174.0,53724.0,54043.0,109199.0,49,20.316092252731323,142,-36,130,142,-36,128,143,-36,27540,142,-36,25128,143,-36,22472
-204,1148,-182,1136,65467,84717,44074,53146,54104,108865,-203.0,1145.0,-180.0,1131.0,65532.0,85015.0,44115.0,53333.0,54080.0,108987.0,49,23.02583074569702,142,-36,119,142,-36,131,143,-36,27725,142,-36,24575,143,-36,22623
-215,1147,-182,1135,65346,84089,44041,52769,54135,108609,-215.0,1147.0,-177.0,1125.0,65422.0,84448.0,44075.0,52965.0,54122.0,108755.0,49,25.393813610076904,142,-36,104,142,-36,132,143,-36,27923,142,-36,24016,143,-36,22784
-209,1144,-184,1136,65230,83462,44037,52436,54155,108346,-220.0,1144.0,-181.0,1130.0,65300.0,83826.0,44035.0,52616.0,54146.0,108494.0,49,24.96703553199768,142,-36,117,142,-36,128,143,-36,28116,142,-36,23495,143,-36,22941
-213,1162,-180,1135,65119,82835,44064,52147,54166,108078,-213.0,1145.0,-176.0,1132.0,65184.0,83179.0,44057.0,52292.0,54164.0,108228.0,49,23.874703407287598,142,-36,117,142,-36,133,143,-36,28306,142,-36,23008,143,-36,23095
-201,1152,-184,1135,65010,82196,44121,51893,54168,107797,-205.0,1152.0,-181.0,1128.0,65076.0,82548.0,44101.0,52022.0,54174.0,107953.0,49,24.997873544692993,142,-36,121,142,-36,130,143,-36,28495,142,-36,22540,143,-36,23249
-203,1151,-181,1134,64899,81514,44211,51661,54162,107490,-198.0,1148.0,-184.0,1130.0,64967.0,81902.0,44158.0,51790.0,54165.0,107673.0,49,24.613484382629395,142,-36,127,142,-36,133,143,-36,28693,142,-36,22068,143,-36,23410
-178,1126,-183,1135,64799,80879,44319,51480,54147,107199,-202.0,1152.0,-181.0,1132.0,64857.0,81213.0,44272.0,51563.0,54155.0,107359.0,49,22.641255855560303,142,-36,108,142,-36,128,143,-36,28873,142,-36,21652,143,-36,23557
-184,1143,-183,1135,64692,80170,44465,51313,54123,106867,-174.0,1131.0,-170.0,1118.0,64761.0,80574.0,44387.0,51396.0,54136.0,107062.0,49,26.391830682754517,142,-36,117,142,-36,131,143,-36,29071,142,-36,21209,143,-36,23718
-185,1147,-186,1135,64587,79447,44639,51179,54088,106523,-184.0,1146.0,-194.0,1138.0,64653.0,79859.0,44556.0,51236.0,54111.0,106719.0,49,25.76263928413391,142,-36,130,142,-36,127,143,-36,29269,142,-36,20779,143,-36,23879
-187,1149,-186,1135,64488,78726,44839,51097,54047,106174,-187.0,1148.0,-182.0,1128.0,64549.0,79129.0,44735.0,51130.0,54063.0,106374.0,49,24.05399489402771,142,-36,136,142,-36,128,143,-36,29462,142,-36,20369,143,-36,24037
-187,1149,-186,1135,64397,78041,45062,51100,54004,105838,-185.0,1148.0,-186.0,1133.0,64446.0,78400.0,44936.0,51093.0,54024.0,106020.0,49,23.102046012878418,142,-36,135,142,-36,129,143,-36,29643,142,-36,19996,143,-36,24184
-185,1146,-185,1135,64304,77310,45333,51186,53954,105476,-186.0,1146.0,-193.0,1133.0,64359.0,77695.0,45196.0,51125.0,53983.0,105671.0,49,23.413087606430054,142,-36,128,142,-36,131,143,-36,29832,142,-36,19613,143,-36,24338
-186,1149,-186,1135,64214,76566,45641,51354,53899,105104,-186.0,1148.0,-182.0,1130.0,64269.0,76974.0,45475.0,51245.0,53935.0,105312.0,49,24.682034015655518,142,-36,135,142,-36,128,143,-36,30021,142,-36,19238,143,-36,24492
-184,1144,-184,1135,64137,75896,45945,51571,53846,104765,-185.0,1147.0,-177.0,1128.0,64180.0,76225.0,45792.0,51461.0,53867.0,104929.0,49,19.049258947372437,142,-36,125,142,-36,130,143,-36,30189,142,-36,18912,143,-36,24628
-181,1142,-184,1135,64048,75092,46340,51908,53778,104355,-183.0,1140.0,-195.0,1141.0,64105.0,75549.0,46113.0,51705.0,53822.0,104590.0,49,25.607789993286133,142,-36,119,142,-36,130,143,-36,30387,142,-36,18534,143,-36,24789
-183,1146,-184,1134,63971,74364,46732,52312,53713,103979,-182.0,1145.0,-195.0,1138.0,64017.0,74739.0,46532.0,52088.0,53753.0,104175.0,49,20.5693097114563,142,-36,122,142,-36,132,143,-36,30563,142,-36,18203,143,-36,24933
-186,1149,-185,1135,63895,73605,47174,52837,53641,103585,-182.0,1145.0,-184.0,1132.0,63939.0,74004.0,46945.0,52544.0,53677.0,103797.0,49,21.857067346572876,142,-36,132,142,-36,130,143,-36,30744,142,-36,17868,143,-36,25080
-185,1148,-185,1135,63820,72816,47670,53490,53562,103173,-185.0,1148.0,-180.0,1126.0,63867.0,73242.0,47402.0,53126.0,53597.0,103399.0,49,24.160911798477173,142,-36,130,142,-36,129,143,-36,30929,142,-36,17531,143,-36,25230
-184,1146,-185,1135,63753,72071,48169,54201,53484,102780,-184.0,1146.0,-181.0,1128.0,63791.0,72427.0,47929.0,53850.0,53526.0,102968.0,49,18.546996116638184,142,-36,130,142,-36,129,142,-36,31101,142,-36,17222,143,-36,25370
-186,1145,-185,1134,63680,71220,48773,55118,53391,102328,-185.0,1146.0,-177.0,1126.0,63728.0,71713.0,48413.0,54576.0,53439.0,102596.0,49,24.8548800945282,142,-36,134,142,-36,131,142,-36,31294,142,-36,16878,143,-36,25528
-179,1130,-186,1134,63618,70509,49304,55964,53307,101938,-180.0,1130.0,-195.0,1138.0,63656.0,70857.0,49054.0,55535.0,53354.0,102136.0,49,18.612682104110718,142,-36,124,142,-36,131,142,-36,31453,142,-36,16599,143,-36,25661
-180,1131,-185,1133,63539,69612,50006,57124,53202,101466,-179.0,1131.0,-191.0,1129.0,63589.0,70102.0,49630.0,56471.0,53260.0,101731.0,49,24.823712587356567,142,-36,125,142,-36,132,142,-36,31651,142,-36,16256,143,-36,25818
-178,1128,-185,1134,63466,68800,50675,58240,53101,101027,-179.0,1131.0,-174.0,1120.0,63510.0,69219.0,50325.0,57662.0,53159.0,101256.0,49,21.71250033378601,142,-36,121,142,-36,131,142,-36,31827,142,-36,15953,143,-36,25962
-178,1130,-186,1134,63391,67975,51385,59431,52995,100579,-179.0,1130.0,-192.0,1137.0,63432.0,68379.0,51037.0,58842.0,53048.0,100804.0,49,21.0328950881958,142,-36,127,142,-36,132,142,-36,32004,142,-36,15654,143,-36,26105
-178,1130,-186,1134,63309,67077,52192,60792,52876,100089,-179.0,1130.0,-189.0,1136.0,63357.0,67568.0,51746.0,60041.0,52935.0,100364.0,49,23.134878158569336,142,-36,126,142,-36,131,142,-36,32193,142,-36,15336,143,-36,26259
-178,1127,-187,1133,63230,66227,52986,62136,52758,99623,-179.0,1128.0,-192.0,1136.0,63275.0,66685.0,52548.0,61414.0,52824.0,99881.0,49,21.307525873184204,142,-36,115,142,-36,132,142,-36,32369,142,-36,15042,143,-36,26403
-177,1128,-187,1134,63142,65301,53883,63660,52626,99114,-177.0,1128.0,-192.0,1135.0,63194.0,65831.0,53363.0,62791.0,52702.0,99409.0,49,23.30507516860962,142,-36,121,142,-36,132,142,-36,32558,142,-36,14730,143,-36,26557
-179,1128,-187,1134,63058,64426,54761,65155,52502,98630,-179.0,1129.0,-169.0,1116.0,63108.0,64902.0,54283.0,64348.0,52570.0,98901.0,49,22.324310064315796,142,-36,123,142,-36,132,142,-36,32735,142,-36,14442,143,-36,26700
-182,1132,-186,1134,62968,63494,55725,66799,52373,98114,-179.0,1132.0,-193.0,1132.0,63021.0,63978.0,55224.0,65956.0,52431.0,98389.0,49,22.647017002105713,142,-36,124,142,-36,130,142,-36,32920,142,-36,14142,143,-36,26851
-183,1133,-184,1134,62882,62615,56659,68393,52254,97625,-181.0,1131.0,-190.0,1134.0,62930.0,63060.0,56186.0,67595.0,52310.0,97875.0,49,20.059030055999756,142,-36,126,142,-36,130,142,-36,33092,142,-36,13865,143,-36,26991
-183,1133,-184,1133,62785,61635,57703,70173,52125,97077,-182.0,1132.0,-190.0,1134.0,62840.0,62150.0,57159.0,69241.0,52192.0,97370.0,49,23.480724096298218,142,-36,131,142,-36,129,142,-36,33281,142,-36,13563,143,-36,27145
-180,1134,-184,1134,62697,60754,58640,71767,52012,96583,-183.0,1133.0,-188.0,1136.0,62745.0,61186.0,58178.0,70998.0,52064.0,96835.0,49,18.772091388702393,142,-36,140,142,-36,130,142,-36,33449,142,-36,13296,143,-36,27281
-183,1136,-185,1134,62611,59907,59537,73294,51906,96107,-182.0,1135.0,-185.0,1132.0,62656.0,60297.0,59125.0,72596.0,51942.0,96335.0,49,18.10815191268921,142,-36,136,142,-36,130,142,-36,33608,143,-36,13045,143,-36,27411
-181,1132,-186,1135,62511,58934,60566,75044,51788,95558,-181.0,1133.0,-189.0,1130.0,62572.0,59423.0,60050.0,74174.0,51844.0,95841.0,49,21.295838832855225,142,-36,131,142,-36,130,142,-36,33788,143,-36,12762,143,-36,27558
-181,1131,-185,1135,62407,57951,61606,76811,51671,95000,-181.0,1132.0,-192.0,1138.0,62466.0,58467.0,61058.0,75889.0,51727.0,95300.0,49,22.272951126098633,142,-36,127,142,-36,130,142,-36,33969,143,-36,12481,143,-36,27705
-181,1131,-186,1135,62308,57054,62557,78425,51567,94487,-181.0,1131.0,-178.0,1127.0,62361.0,57480.0,62106.0,77662.0,51613.0,94734.0,49,17.81663227081299,142,-36,126,142,-36,130,142,-36,34132,143,-36,12228,143,-36,27838
-181,1131,-185,1135,62213,56222,63431,79908,51472,94008,-181.0,1131.0,-188.0,1136.0,62261.0,56579.0,63062.0,79277.0,51511.0,94218.0,49,14.867191076278687,142,-36,128,142,-36,128,142,-36,34283,143,-36,11996,143,-36,27960
-179,1127,-185,1135,62103,55286,64378,81508,51368,93466,-179.0,1130.0,-173.0,1121.0,62160.0,55742.0,63928.0,80736.0,51424.0,93734.0,49,19.638322114944458,142,-36,129,142,-36,130,142,-36,34450,143,-36,11738,143,-36,28097
-198,1109,-184,1136,61982,54293,65342,83129,51261,92888,-186.0,1119.0,-192.0,1140.0,62048.0,54778.0,64875.0,82356.0,51308.0,93177.0,49,20.47869038581848,142,-36,126,142,-36,128,142,-36,34627,143,-36,11469,143,-36,28240
-142,1061,-185,1136,61844,53193,66362,84836,51145,92243,-191.0,1110.0,-196.0,1141.0,61926.0,53804.0,65803.0,83900.0,51207.0,92606.0,49,24.778599500656128,142,-36,183,142,-36,129,142,-36,34820,143,-36,11175,143,-36,28398
-3,908,-185,1135,61705,52131,67300,86397,51036,91616,-91.0,1004.0,-186.0,1137.0,61783.0,52699.0,66804.0,85576.0,51095.0,91961.0,49,23.55401086807251,142,-36,371,142,-36,129,142,-36,35005,143,-36,10895,143,-36,28548
183,729,-184,1135,61561,51060,68203,87889,50929,90980,65.0,821.0,-193.0,1139.0,61643.0,51610.0,67746.0,87138.0,50981.0,91313.0,49,22.478838682174683,142,-36,505,142,-36,129,142,-36,35190,143,-36,10617,143,-36,28699
339,579,-184,1135,61420,50054,68972,89186,50832,90380,254.0,656.0,-187.0,1137.0,61494.0,50558.0,68599.0,88557.0,50880.0,90686.0,49,20.632858753204346,142,-36,651,142,-36,129,142,-36,35362,143,-36,10359,143,-36,28839
