1614582964,-25
1614582966,-25
1614582969,-25
1614582971,-25
1614582974,-20
1614582975,-21
1614582976,-21
1614582977,-21
1614582979,-21
1614582980,-21
1614582981,-21
1614582982,-21
1614582983,-22
1614582985,-21
1614582986,-21
1614582987,-21
1614582988,-21
1614582990,-21
1614582991,-21
1614582992,-21
1614582993,-21
1614582995,-21
1614582996,-21
1614582997,-21
1614582998,-21
1614583000,-21
1614583001,-21
1614583002,-21
1614583003,-21
1614583004,-21
1614583006,-21
1614583007,-21
1614583008,-21
1614583009,-21
1614583011,-21
1614583012,-21
1614583013,-21
1614583014,-21
1614583016,-21
1614583017,-21
1614583018,-21
1614583019,-21
1614583021,-21
1614583022,-20
1614583023,-21
1614583024,-23
1614583025,-21
1614583027,-21
1614583028,-21
1614583029,-19
1614583030,-20
1614583032,-19
1614583034,-17
1614583035,-17
1614583037,-17
1614583038,-19
1614583039,-18
1614583040,-17
1614583042,-17
1614583043,-17
1614583044,-18
1614583045,-18
1614583047,-13
1614583049,-164
